target_id	label	sentence	gloss	sense_key
330|7	0	More " guns " means more deaths . .	guns : shoot with a gun	gun.v.01
331|0	0	Saw this the other day . I do nt get how someone can be pro god , pro life and pro gun . More restrictions are needed to obtain a " gun " . Its too easy for wackos to access them . .	gun : a weapon that discharges a missile at high velocity (especially from a metal tube or barrel)	gun.n.01
331|1	0	Saw this the other day . I do nt get how someone can be pro god , pro life and pro gun . More restrictions are needed to obtain a " gun " . Its too easy for wackos to access them . .	gun : large but transportable armament	artillery.n.01
331|2	0	Saw this the other day . I do nt get how someone can be pro god , pro life and pro gun . More restrictions are needed to obtain a " gun " . Its too easy for wackos to access them . .	gun : a person who shoots a gun (as regards their ability)	gunman.n.02
331|3	0	Saw this the other day . I do nt get how someone can be pro god , pro life and pro gun . More restrictions are needed to obtain a " gun " . Its too easy for wackos to access them . .	gun : a professional killer who uses a gun	gunman.n.01
331|4	0	Saw this the other day . I do nt get how someone can be pro god , pro life and pro gun . More restrictions are needed to obtain a " gun " . Its too easy for wackos to access them . .	gun : a hand-operated pump that resembles a revolver; forces grease into parts of a machine	grease-gun.n.01
331|5	0	Saw this the other day . I do nt get how someone can be pro god , pro life and pro gun . More restrictions are needed to obtain a " gun " . Its too easy for wackos to access them . .	gun : a pedal that controls the throttle valve	accelerator.n.01
331|6	0	Saw this the other day . I do nt get how someone can be pro god , pro life and pro gun . More restrictions are needed to obtain a " gun " . Its too easy for wackos to access them . .	gun : the discharge of a firearm as signal or as a salute in military ceremonies	gun.n.07
331|7	0	Saw this the other day . I do nt get how someone can be pro god , pro life and pro gun . More restrictions are needed to obtain a " gun " . Its too easy for wackos to access them . .	gun : shoot with a gun	gun.v.01
332|0	0	Everyone knows that do n't kill . People kill " people " . That 's why we send soldiers into battle armed with spoons , which are also good to eat with . Guns and Amerikan Kultur , Revised Version . .	people : (plural) any group of human beings (men or women or children) collectively	people.n.01
332|1	0	Everyone knows that do n't kill . People kill " people " . That 's why we send soldiers into battle armed with spoons , which are also good to eat with . Guns and Amerikan Kultur , Revised Version . .	people : the body of citizens of a state or country	citizenry.n.01
332|2	0	Everyone knows that do n't kill . People kill " people " . That 's why we send soldiers into battle armed with spoons , which are also good to eat with . Guns and Amerikan Kultur , Revised Version . .	people : members of a family line	people.n.03
332|3	0	Everyone knows that do n't kill . People kill " people " . That 's why we send soldiers into battle armed with spoons , which are also good to eat with . Guns and Amerikan Kultur , Revised Version . .	people : the common people generally	multitude.n.03
332|4	0	Everyone knows that do n't kill . People kill " people " . That 's why we send soldiers into battle armed with spoons , which are also good to eat with . Guns and Amerikan Kultur , Revised Version . .	people : fill with people	people.v.01
332|5	0	Everyone knows that do n't kill . People kill " people " . That 's why we send soldiers into battle armed with spoons , which are also good to eat with . Guns and Amerikan Kultur , Revised Version . .	people : furnish with people	people.v.02
333|0	0	What are the facts ? Colorado and Chicago have some of the strictest " gun " laws but gun laws wo n't stop criminals from getting guns . It will only stop law abiding citizens from protecting themselves . .	gun : a weapon that discharges a missile at high velocity (especially from a metal tube or barrel)	gun.n.01
333|1	0	What are the facts ? Colorado and Chicago have some of the strictest " gun " laws but gun laws wo n't stop criminals from getting guns . It will only stop law abiding citizens from protecting themselves . .	gun : large but transportable armament	artillery.n.01
333|2	0	What are the facts ? Colorado and Chicago have some of the strictest " gun " laws but gun laws wo n't stop criminals from getting guns . It will only stop law abiding citizens from protecting themselves . .	gun : a person who shoots a gun (as regards their ability)	gunman.n.02
333|3	0	What are the facts ? Colorado and Chicago have some of the strictest " gun " laws but gun laws wo n't stop criminals from getting guns . It will only stop law abiding citizens from protecting themselves . .	gun : a professional killer who uses a gun	gunman.n.01
333|4	0	What are the facts ? Colorado and Chicago have some of the strictest " gun " laws but gun laws wo n't stop criminals from getting guns . It will only stop law abiding citizens from protecting themselves . .	gun : a hand-operated pump that resembles a revolver; forces grease into parts of a machine	grease-gun.n.01
333|5	0	What are the facts ? Colorado and Chicago have some of the strictest " gun " laws but gun laws wo n't stop criminals from getting guns . It will only stop law abiding citizens from protecting themselves . .	gun : a pedal that controls the throttle valve	accelerator.n.01
333|6	0	What are the facts ? Colorado and Chicago have some of the strictest " gun " laws but gun laws wo n't stop criminals from getting guns . It will only stop law abiding citizens from protecting themselves . .	gun : the discharge of a firearm as signal or as a salute in military ceremonies	gun.n.07
333|7	0	What are the facts ? Colorado and Chicago have some of the strictest " gun " laws but gun laws wo n't stop criminals from getting guns . It will only stop law abiding citizens from protecting themselves . .	gun : shoot with a gun	gun.v.01
334|0	0	Gun control is a " function " of the population 's ability to fabricate complex parts on their own , in the privacy of their own home . In other words - it 's a dead concept . .	function : (mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)	function.n.01
334|1	0	Gun control is a " function " of the population 's ability to fabricate complex parts on their own , in the privacy of their own home . In other words - it 's a dead concept . .	function : what something is used for	function.n.02
334|2	0	Gun control is a " function " of the population 's ability to fabricate complex parts on their own , in the privacy of their own home . In other words - it 's a dead concept . .	function : the actions and activities assigned to or required or expected of a person or group	function.n.03
334|3	0	Gun control is a " function " of the population 's ability to fabricate complex parts on their own , in the privacy of their own home . In other words - it 's a dead concept . .	function : a relation such that one thing is dependent on another	function.n.04
334|4	0	Gun control is a " function " of the population 's ability to fabricate complex parts on their own , in the privacy of their own home . In other words - it 's a dead concept . .	function : a formal or official social gathering or ceremony	function.n.05
334|5	0	Gun control is a " function " of the population 's ability to fabricate complex parts on their own , in the privacy of their own home . In other words - it 's a dead concept . .	function : a vaguely specified social event	affair.n.03
334|6	0	Gun control is a " function " of the population 's ability to fabricate complex parts on their own , in the privacy of their own home . In other words - it 's a dead concept . .	function : a set sequence of steps, part of larger computer program	routine.n.03
334|7	0	Gun control is a " function " of the population 's ability to fabricate complex parts on their own , in the privacy of their own home . In other words - it 's a dead concept . .	function : perform as expected when applied	function.v.01
334|8	0	Gun control is a " function " of the population 's ability to fabricate complex parts on their own , in the privacy of their own home . In other words - it 's a dead concept . .	function : serve a purpose, role, or function	serve.v.01
334|9	0	Gun control is a " function " of the population 's ability to fabricate complex parts on their own , in the privacy of their own home . In other words - it 's a dead concept . .	function : perform duties attached to a particular office or place or function	officiate.v.02
335|0	0	Just finished the Scott J. Beigel Virtual 5 K , in honor of Scott , who was murdered in the massacre . The annual 5 K raises money to send children touched by senseless gun violence to summer camp . We must continue fighting for real " gun " reform . Our kids are counting on us . .	gun : a weapon that discharges a missile at high velocity (especially from a metal tube or barrel)	gun.n.01
335|1	0	Just finished the Scott J. Beigel Virtual 5 K , in honor of Scott , who was murdered in the massacre . The annual 5 K raises money to send children touched by senseless gun violence to summer camp . We must continue fighting for real " gun " reform . Our kids are counting on us . .	gun : large but transportable armament	artillery.n.01
335|2	0	Just finished the Scott J. Beigel Virtual 5 K , in honor of Scott , who was murdered in the massacre . The annual 5 K raises money to send children touched by senseless gun violence to summer camp . We must continue fighting for real " gun " reform . Our kids are counting on us . .	gun : a person who shoots a gun (as regards their ability)	gunman.n.02
335|3	0	Just finished the Scott J. Beigel Virtual 5 K , in honor of Scott , who was murdered in the massacre . The annual 5 K raises money to send children touched by senseless gun violence to summer camp . We must continue fighting for real " gun " reform . Our kids are counting on us . .	gun : a professional killer who uses a gun	gunman.n.01
335|4	0	Just finished the Scott J. Beigel Virtual 5 K , in honor of Scott , who was murdered in the massacre . The annual 5 K raises money to send children touched by senseless gun violence to summer camp . We must continue fighting for real " gun " reform . Our kids are counting on us . .	gun : a hand-operated pump that resembles a revolver; forces grease into parts of a machine	grease-gun.n.01
335|5	0	Just finished the Scott J. Beigel Virtual 5 K , in honor of Scott , who was murdered in the massacre . The annual 5 K raises money to send children touched by senseless gun violence to summer camp . We must continue fighting for real " gun " reform . Our kids are counting on us . .	gun : a pedal that controls the throttle valve	accelerator.n.01
335|6	0	Just finished the Scott J. Beigel Virtual 5 K , in honor of Scott , who was murdered in the massacre . The annual 5 K raises money to send children touched by senseless gun violence to summer camp . We must continue fighting for real " gun " reform . Our kids are counting on us . .	gun : the discharge of a firearm as signal or as a salute in military ceremonies	gun.n.07
335|7	0	Just finished the Scott J. Beigel Virtual 5 K , in honor of Scott , who was murdered in the massacre . The annual 5 K raises money to send children touched by senseless gun violence to summer camp . We must continue fighting for real " gun " reform . Our kids are counting on us . .	gun : shoot with a gun	gun.v.01
336|0	0	Gun violence in America is a public health crisis . Every year , +110,000 people are shot . But Amy Coney Barrett could gut both our gun safety laws AND our access to healthcare . Tell your senators : and any nominee who threatens our " health " & amp ; safety ! .	health : a healthy state of wellbeing free from disease	health.n.01
336|1	0	Gun violence in America is a public health crisis . Every year , +110,000 people are shot . But Amy Coney Barrett could gut both our gun safety laws AND our access to healthcare . Tell your senators : and any nominee who threatens our " health " & amp ; safety ! .	health : the general condition of body and mind	health.n.02
337|0	0	It is critical for everyone to understand that even if someone does nt personally like " guns " , supporting the 2nd Amendment is hugely beneficial to preserving the rights that they do care about it . Find out why everyone should support the 2nd Amendment . .	guns : a weapon that discharges a missile at high velocity (especially from a metal tube or barrel)	gun.n.01
337|1	0	It is critical for everyone to understand that even if someone does nt personally like " guns " , supporting the 2nd Amendment is hugely beneficial to preserving the rights that they do care about it . Find out why everyone should support the 2nd Amendment . .	guns : large but transportable armament	artillery.n.01
337|2	0	It is critical for everyone to understand that even if someone does nt personally like " guns " , supporting the 2nd Amendment is hugely beneficial to preserving the rights that they do care about it . Find out why everyone should support the 2nd Amendment . .	guns : a person who shoots a gun (as regards their ability)	gunman.n.02
337|3	0	It is critical for everyone to understand that even if someone does nt personally like " guns " , supporting the 2nd Amendment is hugely beneficial to preserving the rights that they do care about it . Find out why everyone should support the 2nd Amendment . .	guns : a professional killer who uses a gun	gunman.n.01
337|4	0	It is critical for everyone to understand that even if someone does nt personally like " guns " , supporting the 2nd Amendment is hugely beneficial to preserving the rights that they do care about it . Find out why everyone should support the 2nd Amendment . .	guns : a hand-operated pump that resembles a revolver; forces grease into parts of a machine	grease-gun.n.01
337|5	0	It is critical for everyone to understand that even if someone does nt personally like " guns " , supporting the 2nd Amendment is hugely beneficial to preserving the rights that they do care about it . Find out why everyone should support the 2nd Amendment . .	guns : a pedal that controls the throttle valve	accelerator.n.01
337|6	0	It is critical for everyone to understand that even if someone does nt personally like " guns " , supporting the 2nd Amendment is hugely beneficial to preserving the rights that they do care about it . Find out why everyone should support the 2nd Amendment . .	guns : the discharge of a firearm as signal or as a salute in military ceremonies	gun.n.07
337|7	0	It is critical for everyone to understand that even if someone does nt personally like " guns " , supporting the 2nd Amendment is hugely beneficial to preserving the rights that they do care about it . Find out why everyone should support the 2nd Amendment . .	guns : shoot with a gun	gun.v.01
338|0	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : power to direct or determine	control.n.01
338|1	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : a relation of constraint of one entity (thing or person or group) by another	control.n.02
338|2	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : (physiology) regulation or maintenance of a function or action or reflex etc	control.n.03
338|3	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : a standard against which other conditions can be compared in a scientific experiment	control_condition.n.01
338|4	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : the activity of managing or exerting control over something	control.n.05
338|5	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : the state that exists when one person or group has power over another	dominance.n.02
338|6	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : discipline in personal and social activities	restraint.n.02
338|7	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : great skillfulness and knowledge of some subject or activity	command.n.06
338|8	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : a mechanism that controls the operation of a machine	control.n.09
338|9	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : a spiritual agency that is assumed to assist the medium during a seance	control.n.10
338|10	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : the economic policy of controlling or limiting or curbing prices or wages etc.	control.n.11
338|11	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : exercise authoritative control or power over	control.v.01
338|12	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : lessen the intensity of; temper; hold in restraint; hold or keep within limits	control.v.02
338|13	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : handle and cause to function	operate.v.03
338|14	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : control (others or oneself) or influence skillfully, usually to one's advantage	manipulate.v.05
338|15	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : check or regulate (a scientific experiment) by conducting a parallel experiment or comparing with another standard	control.v.05
338|16	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : verify by using a duplicate register for comparison	control.v.06
338|17	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : be careful or certain to do something; make certain of something	see.v.10
338|18	0	was never about guns , it is about " control " ! Evil does nt exist within a gun , it exists in the minds and hearts of those who pull the trigger for evil purposes . .	control : have a firm understanding or knowledge of; be on top of	master.v.04
339|0	0	Chicago tops 600 murders . Highest in 5 years . Chicago is a gun free " zone " . Gun control works so well . Idiots . .	zone : a locally circumscribed place characterized by some distinctive features	zone.n.01
339|1	0	Chicago tops 600 murders . Highest in 5 years . Chicago is a gun free " zone " . Gun control works so well . Idiots . .	zone : any of the regions of the surface of the Earth loosely divided according to latitude or longitude	zone.n.02
339|2	0	Chicago tops 600 murders . Highest in 5 years . Chicago is a gun free " zone " . Gun control works so well . Idiots . .	zone : an area or region distinguished from adjacent parts by a distinctive feature or characteristic	zone.n.03
339|3	0	Chicago tops 600 murders . Highest in 5 years . Chicago is a gun free " zone " . Gun control works so well . Idiots . .	zone : (anatomy) any encircling or beltlike structure	zone.n.04
339|4	0	Chicago tops 600 murders . Highest in 5 years . Chicago is a gun free " zone " . Gun control works so well . Idiots . .	zone : regulate housing in; of certain areas of towns	zone.v.01
339|5	0	Chicago tops 600 murders . Highest in 5 years . Chicago is a gun free " zone " . Gun control works so well . Idiots . .	zone : separate or apportion into sections	partition.v.02
341|0	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : a written order directing a bank to pay money	check.n.01
341|1	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : an appraisal of the state of affairs	assay.n.01
341|2	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : the bill in a restaurant	check.n.03
341|3	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : the state of inactivity following an interruption	arrest.n.02
341|4	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : additional proof that something that was believed (some fact or hypothesis or theory) is correct	confirmation.n.01
341|5	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : the act of inspecting or verifying	check.n.06
341|6	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : a mark indicating that something has been noted or completed etc.	check_mark.n.01
341|7	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : something immaterial that interferes with or delays action or progress	hindrance.n.01
341|8	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : a mark left after a small piece has been chopped or broken off of something	check.n.09
341|9	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : a textile pattern of squares or crossed lines (resembling a checkerboard)	check.n.10
341|10	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : the act of restraining power or action or limiting excess	bridle.n.02
341|11	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : obstructing an opponent in ice hockey	check.n.12
341|12	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : (chess) a direct attack on an opponent's king	check.n.13
341|13	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : examine so as to determine accuracy, quality, or condition	check.v.01
341|14	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : make an examination or investigation	check.v.02
341|15	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : be careful or certain to do something; make certain of something	see.v.10
341|16	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : lessen the intensity of; temper; hold in restraint; hold or keep within limits	control.v.02
341|17	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : stop for a moment, as if out of uncertainty or caution	check.v.05
341|18	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : put a check mark on or near or next to	check.v.06
341|19	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : slow the growth or development of	check.v.07
341|20	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : be verified or confirmed; pass inspection	check.v.08
341|21	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : be compatible, similar or consistent; coincide in their characteristics	match.v.01
341|22	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : block or impede (a player from the opposing team) in ice hockey	check.v.10
341|23	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : develop (children's) behavior by instruction and practice; especially to teach self-control	discipline.v.01
341|24	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : consign for shipment on a vehicle	check.v.12
341|25	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : hand over something to somebody as for temporary safekeeping	check.v.13
341|26	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : abandon the intended prey, turn, and pursue an inferior prey	check.v.14
341|27	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : stop in a chase especially when scent is lost	check.v.15
341|28	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : mark into squares or draw squares on; draw crossed lines on	check.v.16
341|29	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : decline to initiate betting	check.v.17
341|30	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : hold back, as of a danger or an enemy; check the expansion or influence of	check.v.18
341|31	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : place into check	check.v.19
341|32	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : write out a check on a bank account	check.v.20
341|33	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : find out, learn, or determine with certainty, usually by making an inquiry or other effort	determine.v.08
341|34	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : verify by consulting a source or authority	check.v.22
341|35	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : arrest the motion (of something) abruptly	check.v.23
341|36	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : make cracks or chinks in	check.v.24
341|37	0	Proud and thankful that you are my congressperson , ! Background " checks " save lives . .	checks : become fractured; break or crack on the surface only	crack.v.01
342|0	0	The Democrats ' two gun control bills threaten the ability of law - abiding citizens to exercise their constitutional rights . I voted against both because I will always protect and safeguard Kansans Second Amendment right to keep and bear " arms " . .	arms : weapons considered collectively	weaponry.n.01
342|1	0	The Democrats ' two gun control bills threaten the ability of law - abiding citizens to exercise their constitutional rights . I voted against both because I will always protect and safeguard Kansans Second Amendment right to keep and bear " arms " . .	arms : the official symbols of a family, state, etc.	coat_of_arms.n.01
342|2	0	The Democrats ' two gun control bills threaten the ability of law - abiding citizens to exercise their constitutional rights . I voted against both because I will always protect and safeguard Kansans Second Amendment right to keep and bear " arms " . .	arms : a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb	arm.n.01
342|3	0	The Democrats ' two gun control bills threaten the ability of law - abiding citizens to exercise their constitutional rights . I voted against both because I will always protect and safeguard Kansans Second Amendment right to keep and bear " arms " . .	arms : any projection that is thought to resemble a human arm	arm.n.02
342|4	0	The Democrats ' two gun control bills threaten the ability of law - abiding citizens to exercise their constitutional rights . I voted against both because I will always protect and safeguard Kansans Second Amendment right to keep and bear " arms " . .	arms : any instrument or instrumentality used in fighting or hunting	weapon.n.01
342|5	0	The Democrats ' two gun control bills threaten the ability of law - abiding citizens to exercise their constitutional rights . I voted against both because I will always protect and safeguard Kansans Second Amendment right to keep and bear " arms " . .	arms : the part of an armchair or sofa that supports the elbow and forearm of a seated person	arm.n.04
342|6	0	The Democrats ' two gun control bills threaten the ability of law - abiding citizens to exercise their constitutional rights . I voted against both because I will always protect and safeguard Kansans Second Amendment right to keep and bear " arms " . .	arms : a division of some larger or more complex organization	branch.n.01
342|7	0	The Democrats ' two gun control bills threaten the ability of law - abiding citizens to exercise their constitutional rights . I voted against both because I will always protect and safeguard Kansans Second Amendment right to keep and bear " arms " . .	arms : the part of a garment that is attached at the armhole and that provides a cloth covering for the arm	sleeve.n.01
342|8	0	The Democrats ' two gun control bills threaten the ability of law - abiding citizens to exercise their constitutional rights . I voted against both because I will always protect and safeguard Kansans Second Amendment right to keep and bear " arms " . .	arms : prepare oneself for a military confrontation	arm.v.01
342|9	0	The Democrats ' two gun control bills threaten the ability of law - abiding citizens to exercise their constitutional rights . I voted against both because I will always protect and safeguard Kansans Second Amendment right to keep and bear " arms " . .	arms : supply with arms	arm.v.02
343|0	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : the distinctive quality or pitch or condition of a person's speech	voice.n.01
343|1	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : the sound made by the vibration of vocal folds modified by the resonance of the vocal tract	voice.n.02
343|2	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : a sound suggestive of a vocal utterance	voice.n.03
343|3	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : expressing in coherent verbal form	articulation.n.03
343|4	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : a means or agency by which something is expressed or communicated	voice.n.05
343|5	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : something suggestive of speech in being a medium of expression	voice.n.06
343|6	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : (metonymy) a singer	voice.n.07
343|7	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : an advocate who represents someone else's policy or purpose	spokesperson.n.01
343|8	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : the ability to speak	voice.n.09
343|9	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : (linguistics) the grammatical relation (active or passive) of the grammatical subject of a verb to the action that the verb denotes	voice.n.10
343|10	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : the melody carried by a particular voice or instrument in polyphonic music	part.n.11
343|11	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : give voice to	voice.v.01
343|12	0	If we let Trump and McConnell rush a Supreme Court nomination through , it will jeopardize every gun safety law in the country . We must make our " voices " heard and throw out NRA politicians who vote for NRA judges . .	voices : utter with vibrating vocal chords	voice.v.02
344|0	0	There is no question : Gun " safety " laws help protect women from abusers . .	safety : the state of being certain that adverse effects will not be caused by some agent under defined conditions	safety.n.01
344|1	0	There is no question : Gun " safety " laws help protect women from abusers . .	safety : a safe place	safety.n.02
344|2	0	There is no question : Gun " safety " laws help protect women from abusers . .	safety : a device designed to prevent injury or accidents	guard.n.03
344|3	0	There is no question : Gun " safety " laws help protect women from abusers . .	safety : (baseball) the successful act of striking a baseball in such a way that the batter reaches base safely	base_hit.n.01
344|4	0	There is no question : Gun " safety " laws help protect women from abusers . .	safety : contraceptive device consisting of a sheath of thin rubber or latex that is worn over the penis during intercourse	condom.n.01
344|5	0	There is no question : Gun " safety " laws help protect women from abusers . .	safety : a score in American football; a player is tackled behind his own goal line	safety.n.06
345|0	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : that which is responsible for one's thoughts and feelings; the seat of the faculty of reason	mind.n.01
345|1	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : recall or remembrance	mind.n.02
345|2	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : an opinion formed by judging something	judgment.n.01
345|3	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : an important intellectual	thinker.n.01
345|4	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : attention	mind.n.05
345|5	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : your intention; what you intend to do	mind.n.06
345|6	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : knowledge and intellectual ability	mind.n.07
345|7	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : be offended or bothered by; take offense with, be bothered by	mind.v.01
345|8	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : be concerned with or about something or somebody	mind.v.02
345|9	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : be in charge of or deal with	take_care.v.02
345|10	0	Keep these stats in " mind " when democrats caterwaul about gun control . Its the states w strict fun controls that have the greatest crime ! ! Do nt be a doofus operating wo the facts . .	mind : pay close attention to; give heed to	heed.v.01
