target_id	label	sentence	gloss	sense_key
237|6	0	" We believe the government does nt have a " say " and should nt be interfering in our personal medical decisions . No other procedure is so stigmatized but its the safest in the world . " .	say : speak, pronounce, or utter in a certain way	pronounce.v.01
237|7	0	" We believe the government does nt have a " say " and should nt be interfering in our personal medical decisions . No other procedure is so stigmatized but its the safest in the world . " .	say : communicate or express nonverbally	say.v.07
237|8	0	" We believe the government does nt have a " say " and should nt be interfering in our personal medical decisions . No other procedure is so stigmatized but its the safest in the world . " .	say : utter aloud	say.v.08
237|9	0	" We believe the government does nt have a " say " and should nt be interfering in our personal medical decisions . No other procedure is so stigmatized but its the safest in the world . " .	say : state as one's opinion or judgement; declare	say.v.09
237|10	0	" We believe the government does nt have a " say " and should nt be interfering in our personal medical decisions . No other procedure is so stigmatized but its the safest in the world . " .	say : recite or repeat a fixed text	say.v.10
237|11	0	" We believe the government does nt have a " say " and should nt be interfering in our personal medical decisions . No other procedure is so stigmatized but its the safest in the world . " .	say : indicate	say.v.11
238|0	0	In the Faeroe Isles ~Teaching children to enjoy slaughter is disgusting .. Poor parenting and the programming of young minds . Blood and gore as opposed to compassion and kindness . This boy in Faeroe Isles is holding a " pilot " whale fetus ripped from a Pilot whale mothers womb " Lg .	pilot : someone who is licensed to operate an aircraft in flight	pilot.n.01
238|1	0	In the Faeroe Isles ~Teaching children to enjoy slaughter is disgusting .. Poor parenting and the programming of young minds . Blood and gore as opposed to compassion and kindness . This boy in Faeroe Isles is holding a " pilot " whale fetus ripped from a Pilot whale mothers womb " Lg .	pilot : a person qualified to guide ships through difficult waters going into or out of a harbor	pilot.n.02
238|2	0	In the Faeroe Isles ~Teaching children to enjoy slaughter is disgusting .. Poor parenting and the programming of young minds . Blood and gore as opposed to compassion and kindness . This boy in Faeroe Isles is holding a " pilot " whale fetus ripped from a Pilot whale mothers womb " Lg .	pilot : a program exemplifying a contemplated series; intended to attract sponsors	pilot_program.n.02
238|3	0	In the Faeroe Isles ~Teaching children to enjoy slaughter is disgusting .. Poor parenting and the programming of young minds . Blood and gore as opposed to compassion and kindness . This boy in Faeroe Isles is holding a " pilot " whale fetus ripped from a Pilot whale mothers womb " Lg .	pilot : something that serves as a model or a basis for making copies	original.n.02
238|4	0	In the Faeroe Isles ~Teaching children to enjoy slaughter is disgusting .. Poor parenting and the programming of young minds . Blood and gore as opposed to compassion and kindness . This boy in Faeroe Isles is holding a " pilot " whale fetus ripped from a Pilot whale mothers womb " Lg .	pilot : small auxiliary gas burner that provides a flame to ignite a larger gas burner	pilot_burner.n.01
238|5	0	In the Faeroe Isles ~Teaching children to enjoy slaughter is disgusting .. Poor parenting and the programming of young minds . Blood and gore as opposed to compassion and kindness . This boy in Faeroe Isles is holding a " pilot " whale fetus ripped from a Pilot whale mothers womb " Lg .	pilot : an inclined metal frame at the front of a locomotive to clear the track	fender.n.02
238|6	0	In the Faeroe Isles ~Teaching children to enjoy slaughter is disgusting .. Poor parenting and the programming of young minds . Blood and gore as opposed to compassion and kindness . This boy in Faeroe Isles is holding a " pilot " whale fetus ripped from a Pilot whale mothers womb " Lg .	pilot : operate an airplane	fly.v.03
238|7	0	In the Faeroe Isles ~Teaching children to enjoy slaughter is disgusting .. Poor parenting and the programming of young minds . Blood and gore as opposed to compassion and kindness . This boy in Faeroe Isles is holding a " pilot " whale fetus ripped from a Pilot whale mothers womb " Lg .	pilot : act as the navigator in a car, plane, or vessel and plan, direct, plot the path and position of the conveyance	navigate.v.02
239|0	0	Survey says ... if you keep leftwing abortionists way from kids , the chances of surviving to their first birthday goes way up . Abortions kill " humans " . News flash . Huffington Post : Keep Your Kids Away From Their Pro - Life , Trum ... .	humans : all of the living human inhabitants of the earth	world.n.08
239|1	0	Survey says ... if you keep leftwing abortionists way from kids , the chances of surviving to their first birthday goes way up . Abortions kill " humans " . News flash . Huffington Post : Keep Your Kids Away From Their Pro - Life , Trum ... .	humans : any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage	homo.n.02
240|0	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : the place where something begins, where it springs into being	beginning.n.04
240|1	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : a document (or organization) from which information is obtained	source.n.02
240|2	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : anything that provides inspiration for later work	source.n.03
240|3	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : a facility where something is available	source.n.04
240|4	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : a person who supplies information	informant.n.01
240|5	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : someone who originates or causes or initiates something	generator.n.03
240|6	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : (technology) a process by which energy or a substance enters a system	source.n.07
240|7	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : anything (a person or animal or plant or substance) in which an infectious agent normally lives and multiplies	reservoir.n.04
240|8	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : a publication (or a passage from a publication) that is referred to	reference.n.08
240|9	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : get (a product) from another country or business	source.v.01
240|10	0	Again , while advocating the protection of life , he also advocated " re - opening America now ! " He insists . If this is done too early , it could harm more americans and increase the spread of the coronavirus . P. s. his statistics " source " is the pro - trump conservative biased heritage foundation . .	source : specify the origin of	source.v.02
241|0	0	In the " 1970s " , with the ruling of the Supreme Court , Roe v. Wade , free abortion was legalized : the lucrative and dehumanizing abortion industry was born , the central policy of feminism that serves as a social incentive for the disintegration of the family . .	1970s : the decade from 1970 to 1979	seventies.n.01
242|0	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : an assembly (including one or more judges) to conduct judicial business	court.n.01
242|1	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : a room in which a lawcourt sits	court.n.02
242|2	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : the sovereign and his advisers who are the governing power of a state	court.n.03
242|3	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : a specially marked horizontal area within which a game is played	court.n.04
242|4	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : Australian woman tennis player who won many major championships (born in 1947)	court.n.05
242|5	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : the family and retinue of a sovereign or prince	court.n.06
242|6	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : a hotel for motorists; provides direct access from rooms to parking area	motor_hotel.n.01
242|7	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : a tribunal that is presided over by a magistrate or by one or more judges who administer justice according to the laws	court.n.08
242|8	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : the residence of a sovereign or nobleman	court.n.09
242|9	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : an area wholly or partly surrounded by walls or buildings	court.n.10
242|10	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : respectful deference	court.n.11
242|11	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : make amorous advances towards	woo.v.02
242|12	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : seek someone's favor	woo.v.01
242|13	0	A conservative 6 - 3 Supreme Court can determine the fate of critical rights and protections . The " court " can clean up the ACA and overturn Roe v. Wade . It could weaken protections for DACA recipients . This could undermine LGBT rights . And it can eliminate environmental safeguards . .	court : engage in social activities leading to marriage	court.v.03
243|0	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : a characteristic state or mode of living	life.n.01
243|1	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : the experience of being alive; the course of human events and activities	life.n.02
243|2	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : the course of existence of an individual; the actions and events that occur in living	life.n.03
243|3	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : the condition of living or the state of being alive	animation.n.01
243|4	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : the period during which something is functional (as between birth and death)	life.n.05
243|5	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : the period between birth and the present time	life.n.06
243|6	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : the period from the present until death	life.n.07
243|7	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : a living person	life.n.08
243|8	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : animation and energy in action or expression	liveliness.n.02
243|9	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : living things collectively	life.n.10
243|10	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : the organic phenomenon that distinguishes living organisms from nonliving ones	life.n.11
243|11	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : an account of the series of events making up a person's life	biography.n.01
243|12	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : a motive for living	life.n.13
243|13	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : a prison term lasting as long as the prisoner lives	life_sentence.n.01
243|14	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : inhabit or live in; be an inhabitant of	populate.v.01
243|15	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : lead a certain kind of life; live in a certain style	live.v.02
243|16	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : continue to live through hardship or adversity	survive.v.01
243|17	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : support oneself	exist.v.02
243|18	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : have life, be alive	be.v.11
243|19	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : have firsthand knowledge of states, situations, emotions, or sensations	know.v.05
243|20	0	In the midst of a global pandemic and widespread regulation to keep black " lives " ، we are very disappointed to see the Hyde Amendment once again looking back at its ugly head . Abortion care is still limited to those who can do it . President Trump 's comments on The New Year 's Day .	lives : pursue a positive and satisfying existence	live.v.07
244|0	0	The cervix is softened and becomes dilated over a period of " hours " with the use of and . Drugs are administered which help the uterus to contract and expel the fetus ... .	hours : a period of time assigned for work	hours.n.01
244|1	0	The cervix is softened and becomes dilated over a period of " hours " with the use of and . Drugs are administered which help the uterus to contract and expel the fetus ... .	hours : an indefinite period of time	hours.n.02
244|2	0	The cervix is softened and becomes dilated over a period of " hours " with the use of and . Drugs are administered which help the uterus to contract and expel the fetus ... .	hours : a period of time equal to 1/24th of a day	hour.n.01
244|3	0	The cervix is softened and becomes dilated over a period of " hours " with the use of and . Drugs are administered which help the uterus to contract and expel the fetus ... .	hours : clock time	hour.n.02
244|4	0	The cervix is softened and becomes dilated over a period of " hours " with the use of and . Drugs are administered which help the uterus to contract and expel the fetus ... .	hours : a special and memorable period	hour.n.03
244|5	0	The cervix is softened and becomes dilated over a period of " hours " with the use of and . Drugs are administered which help the uterus to contract and expel the fetus ... .	hours : distance measured by the time taken to cover it	hour.n.04
245|0	0	Pro - life " leaders " call for a coronavirus vaccine that avoids unethical links to abortion . .	leaders : the body of people who lead a group	leadership.n.02
245|1	0	Pro - life " leaders " call for a coronavirus vaccine that avoids unethical links to abortion . .	leaders : a person who rules or guides or inspires others	leader.n.01
245|2	0	Pro - life " leaders " call for a coronavirus vaccine that avoids unethical links to abortion . .	leaders : a featured article of merchandise sold at a loss in order to draw customers	drawing_card.n.02
246|0	0	Safe bed is the main " cause " of maternal mortality in Argentina . Today there is a historical opportunity to legalize abortion , to ensure the rights of women . The world is watching , .	cause : events that provide the generative force that is the origin of something	cause.n.01
246|1	0	Safe bed is the main " cause " of maternal mortality in Argentina . Today there is a historical opportunity to legalize abortion , to ensure the rights of women . The world is watching , .	cause : a justification for something existing or happening	cause.n.02
246|2	0	Safe bed is the main " cause " of maternal mortality in Argentina . Today there is a historical opportunity to legalize abortion , to ensure the rights of women . The world is watching , .	cause : a series of actions advancing a principle or tending toward a particular end	campaign.n.02
246|3	0	Safe bed is the main " cause " of maternal mortality in Argentina . Today there is a historical opportunity to legalize abortion , to ensure the rights of women . The world is watching , .	cause : any entity that produces an effect or is responsible for events or results	causal_agent.n.01
246|4	0	Safe bed is the main " cause " of maternal mortality in Argentina . Today there is a historical opportunity to legalize abortion , to ensure the rights of women . The world is watching , .	cause : a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy	lawsuit.n.01
246|5	0	Safe bed is the main " cause " of maternal mortality in Argentina . Today there is a historical opportunity to legalize abortion , to ensure the rights of women . The world is watching , .	cause : give rise to; cause to happen or occur, not always intentionally	cause.v.01
246|6	0	Safe bed is the main " cause " of maternal mortality in Argentina . Today there is a historical opportunity to legalize abortion , to ensure the rights of women . The world is watching , .	cause : cause to do; cause to act in a specified manner	induce.v.02
247|0	0	When Roe v. Wade is Overturned Americans Will be Ready to Help Women and Their " Babies " via .	Babies : a very young child (birth to 1 year) who has not yet begun to walk or talk	baby.n.01
247|1	0	When Roe v. Wade is Overturned Americans Will be Ready to Help Women and Their " Babies " via .	Babies : the youngest member of a group (not necessarily young)	baby.n.02
247|2	0	When Roe v. Wade is Overturned Americans Will be Ready to Help Women and Their " Babies " via .	Babies : an immature childish person	child.n.03
247|3	0	When Roe v. Wade is Overturned Americans Will be Ready to Help Women and Their " Babies " via .	Babies : an unborn child; a human fetus	baby.n.04
247|4	0	When Roe v. Wade is Overturned Americans Will be Ready to Help Women and Their " Babies " via .	Babies : (slang) sometimes used as a term of address for attractive young women	baby.n.05
247|5	0	When Roe v. Wade is Overturned Americans Will be Ready to Help Women and Their " Babies " via .	Babies : a very young mammal	baby.n.06
247|6	0	When Roe v. Wade is Overturned Americans Will be Ready to Help Women and Their " Babies " via .	Babies : a project of personal concern to someone	baby.n.07
247|7	0	When Roe v. Wade is Overturned Americans Will be Ready to Help Women and Their " Babies " via .	Babies : treat with excessive indulgence	pamper.v.01
249|0	0	A donation to Lifeline , even a small donation , makes a BIG difference in the life of a " woman " facing an unexpected pregnancy and in her life after her baby is born ! Will you make a BIG difference this ? .	woman : an adult female person (as opposed to a man)	woman.n.01
249|1	0	A donation to Lifeline , even a small donation , makes a BIG difference in the life of a " woman " facing an unexpected pregnancy and in her life after her baby is born ! Will you make a BIG difference this ? .	woman : a female person who plays a significant role (wife or mistress or girlfriend) in the life of a particular man	woman.n.02
249|2	0	A donation to Lifeline , even a small donation , makes a BIG difference in the life of a " woman " facing an unexpected pregnancy and in her life after her baby is born ! Will you make a BIG difference this ? .	woman : a human female employed to do housework	charwoman.n.01
249|3	0	A donation to Lifeline , even a small donation , makes a BIG difference in the life of a " woman " facing an unexpected pregnancy and in her life after her baby is born ! Will you make a BIG difference this ? .	woman : women as a class	womanhood.n.02
250|0	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : the work of providing treatment for or attending to someone or something	care.n.01
250|1	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : judiciousness in avoiding harm or danger	caution.n.03
250|2	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : an anxious feeling	concern.n.02
250|3	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : a cause for feeling concern	care.n.04
250|4	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : attention and management implying responsibility for safety	care.n.05
250|5	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : activity involved in maintaining something in good working order	care.n.06
250|6	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : feel concern or interest	care.v.01
250|7	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : provide care for	care.v.02
250|8	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : prefer or wish to do something	wish.v.02
250|9	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : be in charge of, act on, or dispose of	manage.v.02
250|10	0	It is women of color and girls , immigrant women , and low - income women who face the most risk if we let the clock be turned back by the extreme Supreme Court and the crucial right to seek safe and legal abortion " care " is denied . .	care : be concerned with	worry.v.02
251|0	0	Polly is part of the majority of Catholics who are prochoice because of their faith , not in spite of it . know abortion can be a moral choice and encourage neighbors to follow their " conscience " . Share your story with CFC here : .	conscience : motivation deriving logically from ethical or moral principles that govern a person's thoughts and actions	conscience.n.01
251|1	0	Polly is part of the majority of Catholics who are prochoice because of their faith , not in spite of it . know abortion can be a moral choice and encourage neighbors to follow their " conscience " . Share your story with CFC here : .	conscience : conformity to one's own sense of right conduct	conscience.n.02
251|2	0	Polly is part of the majority of Catholics who are prochoice because of their faith , not in spite of it . know abortion can be a moral choice and encourage neighbors to follow their " conscience " . Share your story with CFC here : .	conscience : a feeling of shame when you do something immoral	conscience.n.03
252|0	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : the state or fact of existing	being.n.01
252|1	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : a living thing that has (or can develop) the ability to act or function independently	organism.n.01
252|2	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : have the quality of being; (copula, used with an adjective or a predicate noun)	be.v.01
252|3	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : be identical to; be someone or something	be.v.02
252|4	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : occupy a certain position or area; be somewhere	be.v.03
252|5	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : have an existence, be extant	exist.v.01
252|6	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : happen, occur, take place	be.v.05
252|7	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : be identical or equivalent to	equal.v.01
252|8	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : form or compose	constitute.v.01
252|9	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : work in a specific place, with a specific subject, or in a specific function	be.v.08
252|10	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : represent, as of a character on stage	embody.v.02
252|11	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : spend or use time	be.v.10
252|12	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : have life, be alive	be.v.11
252|13	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form	be.v.12
252|14	0	There is a widespread use of ambiguous terminology , such as " interruption of pregnancy " , which hides abortion 's true nature . Abortion is the deliberate and direct killing of a human " being " . A baby in the womb is .	being : be priced at	cost.v.01
253|0	0	People must be free to congregate for prayer on any public grounds . are an assault on . And they deprive " women " in crisis pregnancy of the vital support they so desperately need . .	women : an adult female person (as opposed to a man)	woman.n.01
253|1	0	People must be free to congregate for prayer on any public grounds . are an assault on . And they deprive " women " in crisis pregnancy of the vital support they so desperately need . .	women : a female person who plays a significant role (wife or mistress or girlfriend) in the life of a particular man	woman.n.02
253|2	0	People must be free to congregate for prayer on any public grounds . are an assault on . And they deprive " women " in crisis pregnancy of the vital support they so desperately need . .	women : a human female employed to do housework	charwoman.n.01
253|3	0	People must be free to congregate for prayer on any public grounds . are an assault on . And they deprive " women " in crisis pregnancy of the vital support they so desperately need . .	women : women as a class	womanhood.n.02
254|0	0	" Satanists " Challenge Pro - Life Law , Claims it Violates Their Religious Freedoms via .	Satanists : an adherent of Satan or Satanism	satanist.n.01
255|0	0	Nancy Preys , to who?what 's baked into their DNA , is not Justice . This witch can not support killing newborns , abortion on demand , open borders for trafficking , drug , gangs , rapist . Age of consent lowered to 13,legalize prostitution , make all drugs legal , no voter " id " . PREYS to who , not my God . .	id : a state in the Rocky Mountains	idaho.n.01
255|1	0	Nancy Preys , to who?what 's baked into their DNA , is not Justice . This witch can not support killing newborns , abortion on demand , open borders for trafficking , drug , gangs , rapist . Age of consent lowered to 13,legalize prostitution , make all drugs legal , no voter " id " . PREYS to who , not my God . .	id : a card or badge used to identify the bearer	id.n.02
