target_id	label	sentence	gloss	sense_key
212|3	0	A big deal : the House just passed H.R. 8 , which would require a background check on every " gun " sale . This commonsense gun safety reform to prevent criminals from buying guns is overwhelmingly supported by the American people . I voted YES ; the final vote count is below . .	gun : a professional killer who uses a gun	gunman.n.01
212|4	0	A big deal : the House just passed H.R. 8 , which would require a background check on every " gun " sale . This commonsense gun safety reform to prevent criminals from buying guns is overwhelmingly supported by the American people . I voted YES ; the final vote count is below . .	gun : a hand-operated pump that resembles a revolver; forces grease into parts of a machine	grease-gun.n.01
212|5	0	A big deal : the House just passed H.R. 8 , which would require a background check on every " gun " sale . This commonsense gun safety reform to prevent criminals from buying guns is overwhelmingly supported by the American people . I voted YES ; the final vote count is below . .	gun : a pedal that controls the throttle valve	accelerator.n.01
212|6	0	A big deal : the House just passed H.R. 8 , which would require a background check on every " gun " sale . This commonsense gun safety reform to prevent criminals from buying guns is overwhelmingly supported by the American people . I voted YES ; the final vote count is below . .	gun : the discharge of a firearm as signal or as a salute in military ceremonies	gun.n.07
212|7	0	A big deal : the House just passed H.R. 8 , which would require a background check on every " gun " sale . This commonsense gun safety reform to prevent criminals from buying guns is overwhelmingly supported by the American people . I voted YES ; the final vote count is below . .	gun : shoot with a gun	gun.v.01
213|0	0	We need strong , federal background checks for all firearms ! I know Congress has a " lot " on their plate but this must be a priority . We also need background checks on ammunition . Call your Members of Congress . 202 - 224 - 3121 .	lot : (often followed by `of') a large number or amount or extent	batch.n.02
213|1	0	We need strong , federal background checks for all firearms ! I know Congress has a " lot " on their plate but this must be a priority . We also need background checks on ammunition . Call your Members of Congress . 202 - 224 - 3121 .	lot : a parcel of land having fixed boundaries	lot.n.02
213|2	0	We need strong , federal background checks for all firearms ! I know Congress has a " lot " on their plate but this must be a priority . We also need background checks on ammunition . Call your Members of Congress . 202 - 224 - 3121 .	lot : an unofficial association of people or groups	set.n.05
213|3	0	We need strong , federal background checks for all firearms ! I know Congress has a " lot " on their plate but this must be a priority . We also need background checks on ammunition . Call your Members of Congress . 202 - 224 - 3121 .	lot : your overall circumstances or condition in life (including everything that happens to you)	fortune.n.04
213|4	0	We need strong , federal background checks for all firearms ! I know Congress has a " lot " on their plate but this must be a priority . We also need background checks on ammunition . Call your Members of Congress . 202 - 224 - 3121 .	lot : anything (straws or pebbles etc.) taken or chosen at random	draw.n.04
213|5	0	We need strong , federal background checks for all firearms ! I know Congress has a " lot " on their plate but this must be a priority . We also need background checks on ammunition . Call your Members of Congress . 202 - 224 - 3121 .	lot : any collection in its entirety	bunch.n.03
213|6	0	We need strong , federal background checks for all firearms ! I know Congress has a " lot " on their plate but this must be a priority . We also need background checks on ammunition . Call your Members of Congress . 202 - 224 - 3121 .	lot : (Old Testament) nephew of Abraham; God destroyed Sodom and Gomorrah but chose to spare Lot and his family who were told to flee without looking back at the destruction	lot.n.07
213|7	0	We need strong , federal background checks for all firearms ! I know Congress has a " lot " on their plate but this must be a priority . We also need background checks on ammunition . Call your Members of Congress . 202 - 224 - 3121 .	lot : divide into lots, as of land, for example	lot.v.01
213|8	0	We need strong , federal background checks for all firearms ! I know Congress has a " lot " on their plate but this must be a priority . We also need background checks on ammunition . Call your Members of Congress . 202 - 224 - 3121 .	lot : administer or bestow, as in small portions	distribute.v.01
214|0	0	Biden Gun Control Plan Would Criminalize up to 105 Million " People " : Gun - rights Group via EpochTimesUSNews .	People : (plural) any group of human beings (men or women or children) collectively	people.n.01
214|1	0	Biden Gun Control Plan Would Criminalize up to 105 Million " People " : Gun - rights Group via EpochTimesUSNews .	People : the body of citizens of a state or country	citizenry.n.01
214|2	0	Biden Gun Control Plan Would Criminalize up to 105 Million " People " : Gun - rights Group via EpochTimesUSNews .	People : members of a family line	people.n.03
214|3	0	Biden Gun Control Plan Would Criminalize up to 105 Million " People " : Gun - rights Group via EpochTimesUSNews .	People : the common people generally	multitude.n.03
214|4	0	Biden Gun Control Plan Would Criminalize up to 105 Million " People " : Gun - rights Group via EpochTimesUSNews .	People : fill with people	people.v.01
214|5	0	Biden Gun Control Plan Would Criminalize up to 105 Million " People " : Gun - rights Group via EpochTimesUSNews .	People : furnish with people	people.v.02
215|0	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : the common people generally	multitude.n.03
215|1	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : the property of a body that causes it to have weight in a gravitational field	mass.n.01
215|2	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : (often followed by `of') a large number or amount or extent	batch.n.02
215|3	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : an ill-structured collection of similar things (objects or people)	mass.n.03
215|4	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : (Roman Catholic Church and Protestant Churches) the celebration of the Eucharist	mass.n.04
215|5	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : a body of matter without definite shape	mass.n.05
215|6	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : the common people generally	multitude.n.03
215|7	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : the property of something that is great in magnitude	bulk.n.02
215|8	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : a musical setting for a Mass	mass.n.08
215|9	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : a sequence of prayers constituting the Christian Eucharistic rite	mass.n.09
215|10	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : a shot in billiards made by hitting the cue ball with the cue held nearly vertically; the cue ball spins around another ball before hitting the object ball	masse.n.01
215|11	0	Instead of leading , Trump is scaring " masses " of people into buying guns to protect themselves . Arming Teachers Is NOT Common Sense Gun Reform .	masses : join together into a mass or collect or form a mass	mass.v.01
216|0	0	Too many American families , for far too long , have suffered from the scourge of gun " violence " . I wo nt rest until we enact strong gun safety reforms . .	violence : an act of aggression (as one against a person who resists)	violence.n.01
216|1	0	Too many American families , for far too long , have suffered from the scourge of gun " violence " . I wo nt rest until we enact strong gun safety reforms . .	violence : the property of being wild or turbulent	ferocity.n.01
216|2	0	Too many American families , for far too long , have suffered from the scourge of gun " violence " . I wo nt rest until we enact strong gun safety reforms . .	violence : a turbulent state resulting in injuries and destruction etc.	violence.n.03
217|0	0	Ideas for a gun law . Those " screamers " would lose if that was forced on them . Let 's do it . .	screamers : someone who communicates vocally in a very loud voice	roarer.n.01
217|1	0	Ideas for a gun law . Those " screamers " would lose if that was forced on them . Let 's do it . .	screamers : a sensational newspaper headline	screamer.n.02
217|2	0	Ideas for a gun law . Those " screamers " would lose if that was forced on them . Let 's do it . .	screamers : gooselike aquatic bird of South America having a harsh trumpeting call	screamer.n.03
217|3	0	Ideas for a gun law . Those " screamers " would lose if that was forced on them . Let 's do it . .	screamers : a very hard hit ball	scorcher.n.02
219|0	0	During a week of regional focus on gun safety at the ri general assembly , it was a painful reminder of how easily hateful people can commit horrific " violence " . My heart reflects on the terrorist ACTS in Atlanta . Racism is sectarianism . .	violence : an act of aggression (as one against a person who resists)	violence.n.01
219|1	0	During a week of regional focus on gun safety at the ri general assembly , it was a painful reminder of how easily hateful people can commit horrific " violence " . My heart reflects on the terrorist ACTS in Atlanta . Racism is sectarianism . .	violence : the property of being wild or turbulent	ferocity.n.01
219|2	0	During a week of regional focus on gun safety at the ri general assembly , it was a painful reminder of how easily hateful people can commit horrific " violence " . My heart reflects on the terrorist ACTS in Atlanta . Racism is sectarianism . .	violence : a turbulent state resulting in injuries and destruction etc.	violence.n.03
220|0	0	Gun violence will not go away without policies in place to prevent tragedies . needs to take action this session to address the gun " violence " we see in our state . .	violence : an act of aggression (as one against a person who resists)	violence.n.01
220|1	0	Gun violence will not go away without policies in place to prevent tragedies . needs to take action this session to address the gun " violence " we see in our state . .	violence : the property of being wild or turbulent	ferocity.n.01
220|2	0	Gun violence will not go away without policies in place to prevent tragedies . needs to take action this session to address the gun " violence " we see in our state . .	violence : a turbulent state resulting in injuries and destruction etc.	violence.n.03
221|0	0	Is President Biden 's weapons policy sufficient to end violence ? We have to end this Let 's make sure we press our streets to get fewer guns because that means less " gun " violence ! .	gun : a weapon that discharges a missile at high velocity (especially from a metal tube or barrel)	gun.n.01
221|1	0	Is President Biden 's weapons policy sufficient to end violence ? We have to end this Let 's make sure we press our streets to get fewer guns because that means less " gun " violence ! .	gun : large but transportable armament	artillery.n.01
221|2	0	Is President Biden 's weapons policy sufficient to end violence ? We have to end this Let 's make sure we press our streets to get fewer guns because that means less " gun " violence ! .	gun : a person who shoots a gun (as regards their ability)	gunman.n.02
221|3	0	Is President Biden 's weapons policy sufficient to end violence ? We have to end this Let 's make sure we press our streets to get fewer guns because that means less " gun " violence ! .	gun : a professional killer who uses a gun	gunman.n.01
221|4	0	Is President Biden 's weapons policy sufficient to end violence ? We have to end this Let 's make sure we press our streets to get fewer guns because that means less " gun " violence ! .	gun : a hand-operated pump that resembles a revolver; forces grease into parts of a machine	grease-gun.n.01
221|5	0	Is President Biden 's weapons policy sufficient to end violence ? We have to end this Let 's make sure we press our streets to get fewer guns because that means less " gun " violence ! .	gun : a pedal that controls the throttle valve	accelerator.n.01
221|6	0	Is President Biden 's weapons policy sufficient to end violence ? We have to end this Let 's make sure we press our streets to get fewer guns because that means less " gun " violence ! .	gun : the discharge of a firearm as signal or as a salute in military ceremonies	gun.n.07
221|7	0	Is President Biden 's weapons policy sufficient to end violence ? We have to end this Let 's make sure we press our streets to get fewer guns because that means less " gun " violence ! .	gun : shoot with a gun	gun.v.01
223|0	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : a more or less definite period of time now or previously present	times.n.01
223|1	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : an arithmetic operation that is the inverse of division; the product of two numbers is computed	multiplication.n.03
223|2	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : an instance or single occasion for some event	time.n.01
223|3	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : a period of time considered as a resource under your control and sufficient to accomplish something	time.n.02
223|4	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : an indefinite period (usually marked by specific attributes or activities)	time.n.03
223|5	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : a suitable moment	time.n.04
223|6	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : the continuum of experience in which events pass from the future through the present to the past	time.n.05
223|7	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : a person's experience on a particular occasion	time.n.06
223|8	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : a reading of a point in time as given by a clock	clock_time.n.01
223|9	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : the fourth coordinate that is required (along with three spatial dimensions) to specify a physical event	fourth_dimension.n.01
223|10	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : rhythm as given by division into parts of equal duration	meter.n.04
223|11	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : the period of time a prisoner is imprisoned	prison_term.n.01
223|12	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : measure the time or duration of an event or action or the person who performs an action in a certain period of time	clock.v.01
223|13	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : assign a time for an activity or event	time.v.02
223|14	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : set the speed, duration, or execution of	time.v.03
223|15	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : regulate or set the time of	time.v.04
223|16	0	-Good news ! The death rate of violence in the United States is only 56 " times " that of Norway and only 200 times against Japan . I thought that american speaking was a good thing . .	times : adjust so that a force is applied and an action occurs at the desired time	time.v.05
224|0	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : a special situation	thing.n.01
224|1	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : an action	thing.n.02
224|2	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : a special abstraction	thing.n.03
224|3	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : an artifact	thing.n.04
224|4	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : an event	thing.n.05
224|5	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : a vaguely specified concern	matter.n.01
224|6	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : a statement regarded as an object	thing.n.07
224|7	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : an entity that is not named specifically	thing.n.08
224|8	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : any attribute or quality considered as having its own existence	thing.n.09
224|9	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : a special objective	thing.n.10
224|10	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : a persistent illogical feeling of desire or aversion	thing.n.11
224|11	0	is STILL a " thing " . Many caring organizations are working together to pass universal background checks for gun owners . If you DO care , spend 5 minutes today and call your state Senators asking them to PASS this bill : .	thing : a separate and self-contained entity	thing.n.12
225|0	0	Maryland volunteers are showing up for " today " to make our voices heard about legislation that will save lives from gun violence . We are the We will fight to protect MD from gun violence ! .	today : the present time or age	today.n.01
225|1	0	Maryland volunteers are showing up for " today " to make our voices heard about legislation that will save lives from gun violence . We are the We will fight to protect MD from gun violence ! .	today : the day that includes the present moment (as opposed to yesterday or tomorrow)	today.n.02
225|2	0	Maryland volunteers are showing up for " today " to make our voices heard about legislation that will save lives from gun violence . We are the We will fight to protect MD from gun violence ! .	today : in these times; - Nancy Mitford	nowadays.r.01
225|3	0	Maryland volunteers are showing up for " today " to make our voices heard about legislation that will save lives from gun violence . We are the We will fight to protect MD from gun violence ! .	today : on this day as distinct from yesterday or tomorrow	today.r.02
226|0	0	GET YOUR FREE T - " Shirt " For 2nd Amendment Supporters ! " When Guns Are Outlawed , I 'll Be An Outlaw " .	Shirt : a garment worn on the upper half of the body	shirt.n.01
226|1	0	GET YOUR FREE T - " Shirt " For 2nd Amendment Supporters ! " When Guns Are Outlawed , I 'll Be An Outlaw " .	Shirt : put a shirt on	shirt.v.01
227|0	0	Unpopular opinion : For every American who calls for more and wants to confiscate guns from peacefully law - abiding citizens . How 's the war on drugs going ? Our government is effective at one thing , infuriating the " tax " money stolen from the people . End of rant . .	tax : charge against a citizen's person or property or activity for the support of government	tax.n.01
227|1	0	Unpopular opinion : For every American who calls for more and wants to confiscate guns from peacefully law - abiding citizens . How 's the war on drugs going ? Our government is effective at one thing , infuriating the " tax " money stolen from the people . End of rant . .	tax : levy a tax on	tax.v.01
227|2	0	Unpopular opinion : For every American who calls for more and wants to confiscate guns from peacefully law - abiding citizens . How 's the war on drugs going ? Our government is effective at one thing , infuriating the " tax " money stolen from the people . End of rant . .	tax : set or determine the amount of (a payment such as a fine)	tax.v.02
227|3	0	Unpopular opinion : For every American who calls for more and wants to confiscate guns from peacefully law - abiding citizens . How 's the war on drugs going ? Our government is effective at one thing , infuriating the " tax " money stolen from the people . End of rant . .	tax : use to the limit	tax.v.03
227|4	0	Unpopular opinion : For every American who calls for more and wants to confiscate guns from peacefully law - abiding citizens . How 's the war on drugs going ? Our government is effective at one thing , infuriating the " tax " money stolen from the people . End of rant . .	tax : make a charge against or accuse	tax.v.04
228|0	0	Joe Bidens extreme gun control plan does nothing to make us safer . This is designed only to destroy the firearms " industry " and put companies like out of business . President Biden and Senator Greenfield would be devastating to gun owners . .	industry : the people or companies engaged in a particular kind of commercial enterprise	industry.n.01
228|1	0	Joe Bidens extreme gun control plan does nothing to make us safer . This is designed only to destroy the firearms " industry " and put companies like out of business . President Biden and Senator Greenfield would be devastating to gun owners . .	industry : the organized action of making of goods and services for sale	industry.n.02
228|2	0	Joe Bidens extreme gun control plan does nothing to make us safer . This is designed only to destroy the firearms " industry " and put companies like out of business . President Biden and Senator Greenfield would be devastating to gun owners . .	industry : persevering determination to perform a task	diligence.n.02
229|0	0	Guns do n't kill people . People kill people . Take away the guns , and they 'll use " knives " , and so on . .	knives : edge tool used as a cutting instrument; has a pointed blade with a sharp edge and a handle	knife.n.01
229|1	0	Guns do n't kill people . People kill people . Take away the guns , and they 'll use " knives " , and so on . .	knives : a weapon with a handle and blade with a sharp point	knife.n.02
229|2	0	Guns do n't kill people . People kill people . Take away the guns , and they 'll use " knives " , and so on . .	knives : any long thin projection that is transient	tongue.n.03
230|0	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : power to direct or determine	control.n.01
230|1	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : a relation of constraint of one entity (thing or person or group) by another	control.n.02
230|2	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : (physiology) regulation or maintenance of a function or action or reflex etc	control.n.03
230|3	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : a standard against which other conditions can be compared in a scientific experiment	control_condition.n.01
230|4	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : the activity of managing or exerting control over something	control.n.05
230|5	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : the state that exists when one person or group has power over another	dominance.n.02
230|6	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : discipline in personal and social activities	restraint.n.02
230|7	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : great skillfulness and knowledge of some subject or activity	command.n.06
230|8	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : a mechanism that controls the operation of a machine	control.n.09
230|9	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : a spiritual agency that is assumed to assist the medium during a seance	control.n.10
230|10	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : the economic policy of controlling or limiting or curbing prices or wages etc.	control.n.11
230|11	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : exercise authoritative control or power over	control.v.01
230|12	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : lessen the intensity of; temper; hold in restraint; hold or keep within limits	control.v.02
230|13	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : handle and cause to function	operate.v.03
230|14	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : control (others or oneself) or influence skillfully, usually to one's advantage	manipulate.v.05
230|15	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : check or regulate (a scientific experiment) by conducting a parallel experiment or comparing with another standard	control.v.05
230|16	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : verify by using a duplicate register for comparison	control.v.06
230|17	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : be careful or certain to do something; make certain of something	see.v.10
230|18	0	Gun " control " always leads to more crimes and deaths of innocents . .	control : have a firm understanding or knowledge of; be on top of	master.v.04
231|0	0	here is a " clue " , criminals DO NOT care about gun laws .. gun laws usually have a negative impact on law abiding citizens .. prove me wrong .	clue : a slight indication	hint.n.02
231|1	0	here is a " clue " , criminals DO NOT care about gun laws .. gun laws usually have a negative impact on law abiding citizens .. prove me wrong .	clue : evidence that helps to solve a problem	clue.n.02
231|2	0	here is a " clue " , criminals DO NOT care about gun laws .. gun laws usually have a negative impact on law abiding citizens .. prove me wrong .	clue : roll into a ball	clue.v.01
232|0	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : the act of moving something from one location to another	transportation.n.02
232|1	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : someone who transfers or is transferred from one position to another	transfer.n.02
232|2	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : the act of transfering something from one form to another	transfer.n.03
232|3	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : a ticket that allows a passenger to change conveyances	transfer.n.04
232|4	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : application of a skill learned in one situation to a different but similar situation	transfer.n.05
232|5	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : transferring ownership	transfer.n.06
232|6	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : transfer somebody to a different position or location of work	transfer.v.01
232|7	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : move from one place to another	transfer.v.02
232|8	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : lift and reset in another soil or situation	transplant.v.01
232|9	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : move around	transfer.v.04
232|10	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : cause to change ownership	transfer.v.05
232|11	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : change from one vehicle or transportation line to another	transfer.v.06
232|12	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : send from one person or place to another	transmit.v.04
232|13	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : shift the position or location of, as for business, legal, educational, or military purposes	remove.v.05
232|14	0	District judge Andrew hartman ruled 10 days ago that boulder could not enforce an ordinance issued in 2018 that prohibited the possession , " transfer " or sale of assault and high - capacity weapons because U.S. law says local governments can not prevent them from possessing or selling weapons . .	transfer : transfer from one place or period to another	transfer.v.09
233|0	0	Tomorrow , Thursday January " 28th " is Advocacy Day ! I m attending VIRTUAL Advocacy Day with Maryland because I want my community to be safe from gun violence . We can do better by enacting sensible gun laws . .	28th : coming next after the twenty-seventh in position	twenty-eighth.s.01
234|0	0	There are no guns to use for gun control . Reduce the number of people killed by police in the city 's " streets " , schools , hospitals and American capital . .	streets : a thoroughfare (usually including sidewalks) that is lined with buildings	street.n.01
234|1	0	There are no guns to use for gun control . Reduce the number of people killed by police in the city 's " streets " , schools , hospitals and American capital . .	streets : the part of a thoroughfare between the sidewalks; the part of the thoroughfare on which vehicles travel	street.n.02
234|2	0	There are no guns to use for gun control . Reduce the number of people killed by police in the city 's " streets " , schools , hospitals and American capital . .	streets : the streets of a city viewed as a depressed environment in which there is poverty and crime and prostitution and dereliction	street.n.03
234|3	0	There are no guns to use for gun control . Reduce the number of people killed by police in the city 's " streets " , schools , hospitals and American capital . .	streets : a situation offering opportunities	street.n.04
234|4	0	There are no guns to use for gun control . Reduce the number of people killed by police in the city 's " streets " , schools , hospitals and American capital . .	streets : people living or working on the same street	street.n.05
235|0	0	Boulder , Colorado on my mind . How does passing sensible gun laws trample on the rights of " law " abiding citizens that want to own guns . Start by tightening the loop holes on background checks . .	law : the collection of rules imposed by authority	law.n.01
235|1	0	Boulder , Colorado on my mind . How does passing sensible gun laws trample on the rights of " law " abiding citizens that want to own guns . Start by tightening the loop holes on background checks . .	law : legal document setting forth rules governing a particular kind of activity	law.n.02
235|2	0	Boulder , Colorado on my mind . How does passing sensible gun laws trample on the rights of " law " abiding citizens that want to own guns . Start by tightening the loop holes on background checks . .	law : a rule or body of rules of conduct inherent in human nature and essential to or binding upon human society	law.n.03
235|3	0	Boulder , Colorado on my mind . How does passing sensible gun laws trample on the rights of " law " abiding citizens that want to own guns . Start by tightening the loop holes on background checks . .	law : a generalization that describes recurring facts or events in nature	law.n.04
235|4	0	Boulder , Colorado on my mind . How does passing sensible gun laws trample on the rights of " law " abiding citizens that want to own guns . Start by tightening the loop holes on background checks . .	law : the branch of philosophy concerned with the law and the principles that lead courts to make the decisions they do	jurisprudence.n.01
235|5	0	Boulder , Colorado on my mind . How does passing sensible gun laws trample on the rights of " law " abiding citizens that want to own guns . Start by tightening the loop holes on background checks . .	law : the learned profession that is mastered by graduate study in a law school and that is responsible for the judicial system	law.n.06
235|6	0	Boulder , Colorado on my mind . How does passing sensible gun laws trample on the rights of " law " abiding citizens that want to own guns . Start by tightening the loop holes on background checks . .	law : the force of policemen and officers	police.n.01
