target_id	label	sentence	gloss	sense_key
59|2	0	You suffer no " consequences " from a medical procedure that is not being performed on you . .	consequences : having important effects or influence	consequence.n.03
60|0	0	Pope compares abortion to hiring a man to solve " problems " .	problems : a state of difficulty that needs to be resolved	problem.n.01
60|1	0	Pope compares abortion to hiring a man to solve " problems " .	problems : a question raised for consideration or solution	problem.n.02
60|2	0	Pope compares abortion to hiring a man to solve " problems " .	problems : a source of difficulty	trouble.n.01
61|0	0	Reproductive justice becomes injustice when the " human " in the womb becomes a murder victim . .	human : any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage	homo.n.02
61|1	0	Reproductive justice becomes injustice when the " human " in the womb becomes a murder victim . .	human : characteristic of humanity	human.a.01
61|2	0	Reproductive justice becomes injustice when the " human " in the womb becomes a murder victim . .	human : relating to a person	human.a.02
61|3	0	Reproductive justice becomes injustice when the " human " in the womb becomes a murder victim . .	human : having human form or attributes as opposed to those of animals or divine beings	human.a.03
62|0	0	Alabama abortion clinics are completely dirty , have n't reported " rape " to authorities .	rape : Eurasian plant cultivated for its seed and as a forage crop	rape.n.01
62|1	0	Alabama abortion clinics are completely dirty , have n't reported " rape " to authorities .	rape : the act of despoiling a country in warfare	rape.n.02
62|2	0	Alabama abortion clinics are completely dirty , have n't reported " rape " to authorities .	rape : the crime of forcing a woman to submit to sexual intercourse against her will	rape.n.03
62|3	0	Alabama abortion clinics are completely dirty , have n't reported " rape " to authorities .	rape : force (someone) to have sex against their will	rape.v.01
62|4	0	Alabama abortion clinics are completely dirty , have n't reported " rape " to authorities .	rape : destroy and strip of its possession	rape.v.02
63|0	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : the territory occupied by one of the constituent administrative districts of a nation	state.n.01
63|1	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : the way something is with respect to its main attributes	state.n.02
63|2	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : the group of people comprising the government of a sovereign state	state.n.03
63|3	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : a politically organized body of people under a single government	state.n.04
63|4	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : (chemistry) the three traditional states of matter are solids (fixed shape and volume) and liquids (fixed volume and shaped by the container) and gases (filling the container)	state_of_matter.n.01
63|5	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : a state of depression or agitation	state.n.06
63|6	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : the territory occupied by a nation	country.n.02
63|7	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : the federal department in the United States that sets and maintains foreign policies	department_of_state.n.01
63|8	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : express in words	state.v.01
63|9	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : put before	submit.v.02
63|10	0	After outcry , Alabama DA decides not to prosecute woman for endangering fetus : More than 35 U.S. " states " have laws classifying a fetus as a victim in a homicide or an assault . Those laws can result in criminal charges against pregnant women , as .	states : indicate through a symbol, formula, etc.	express.v.04
64|0	0	Mrs. Anne Indiadzi urging " students " to protect and respect life at Pilgrims Getaway , Nakuru . Abortion kills defenseless children , causes adverse effects to women and may lead to death . Let 's .	students : a learner who is enrolled in an educational institution	student.n.01
64|1	0	Mrs. Anne Indiadzi urging " students " to protect and respect life at Pilgrims Getaway , Nakuru . Abortion kills defenseless children , causes adverse effects to women and may lead to death . Let 's .	students : a learned person (especially in the humanities); someone who by long study has gained mastery in one or more disciplines	scholar.n.01
65|0	0	The death of a baby is neither safe nor legal . The law of God is written in the " heart " of every man . Abortion is murder . .	heart : the locus of feelings and intuitions	heart.n.01
65|1	0	The death of a baby is neither safe nor legal . The law of God is written in the " heart " of every man . Abortion is murder . .	heart : the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contractions move the blood through the body	heart.n.02
65|2	0	The death of a baby is neither safe nor legal . The law of God is written in the " heart " of every man . Abortion is murder . .	heart : the courage to carry on	heart.n.03
65|3	0	The death of a baby is neither safe nor legal . The law of God is written in the " heart " of every man . Abortion is murder . .	heart : an area that is approximately central within some larger region	center.n.01
65|4	0	The death of a baby is neither safe nor legal . The law of God is written in the " heart " of every man . Abortion is murder . .	heart : the choicest or most essential or most vital part of some idea or experience	kernel.n.03
65|5	0	The death of a baby is neither safe nor legal . The law of God is written in the " heart " of every man . Abortion is murder . .	heart : an inclination or tendency of a certain kind	heart.n.06
65|6	0	The death of a baby is neither safe nor legal . The law of God is written in the " heart " of every man . Abortion is murder . .	heart : a plane figure with rounded sides curving inward at the top and intersecting at the bottom; conventionally used on playing cards and valentines	heart.n.07
65|7	0	The death of a baby is neither safe nor legal . The law of God is written in the " heart " of every man . Abortion is murder . .	heart : a firm rather dry variety meat (usually beef or veal)	heart.n.08
65|8	0	The death of a baby is neither safe nor legal . The law of God is written in the " heart " of every man . Abortion is murder . .	heart : a positive feeling of liking	affection.n.01
65|9	0	The death of a baby is neither safe nor legal . The law of God is written in the " heart " of every man . Abortion is murder . .	heart : a playing card in the major suit that has one or more red hearts on it	heart.n.10
66|0	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : the work of providing treatment for or attending to someone or something	care.n.01
66|1	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : judiciousness in avoiding harm or danger	caution.n.03
66|2	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : an anxious feeling	concern.n.02
66|3	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : a cause for feeling concern	care.n.04
66|4	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : attention and management implying responsibility for safety	care.n.05
66|5	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : activity involved in maintaining something in good working order	care.n.06
66|6	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : feel concern or interest	care.v.01
66|7	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : provide care for	care.v.02
66|8	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : prefer or wish to do something	wish.v.02
66|9	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : be in charge of, act on, or dispose of	manage.v.02
66|10	0	48 years of Roe v. Wade . " Abortion restrictions most heavily harm people already facing multiple barriers in health " care " and other forms of discrimination . " We need to continue to protect abortion access for any person across the nation . Repost from .	care : be concerned with	worry.v.02
67|0	0	Proaborts ca n't stand it when orgs rely on medical & amp ; scientific facts proving the harm of abortion . Take for i.e. premature births . Studies show that induced is associated with increased " risk " for preterm delivery . Why would n't they want women to know the facts ? .	risk : a source of danger; a possibility of incurring loss or misfortune	hazard.n.01
67|1	0	Proaborts ca n't stand it when orgs rely on medical & amp ; scientific facts proving the harm of abortion . Take for i.e. premature births . Studies show that induced is associated with increased " risk " for preterm delivery . Why would n't they want women to know the facts ? .	risk : a venture undertaken without regard to possible loss or injury	risk.n.02
67|2	0	Proaborts ca n't stand it when orgs rely on medical & amp ; scientific facts proving the harm of abortion . Take for i.e. premature births . Studies show that induced is associated with increased " risk " for preterm delivery . Why would n't they want women to know the facts ? .	risk : the probability of becoming infected given that exposure to an infectious agent has occurred	risk.n.03
67|3	0	Proaborts ca n't stand it when orgs rely on medical & amp ; scientific facts proving the harm of abortion . Take for i.e. premature births . Studies show that induced is associated with increased " risk " for preterm delivery . Why would n't they want women to know the facts ? .	risk : the probability of being exposed to an infectious agent	risk.n.04
67|4	0	Proaborts ca n't stand it when orgs rely on medical & amp ; scientific facts proving the harm of abortion . Take for i.e. premature births . Studies show that induced is associated with increased " risk " for preterm delivery . Why would n't they want women to know the facts ? .	risk : expose to a chance of loss or damage	risk.v.01
67|5	0	Proaborts ca n't stand it when orgs rely on medical & amp ; scientific facts proving the harm of abortion . Take for i.e. premature births . Studies show that induced is associated with increased " risk " for preterm delivery . Why would n't they want women to know the facts ? .	risk : take a risk in the hope of a favorable outcome	gamble.v.01
68|0	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : a characteristic state or mode of living	life.n.01
68|1	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : the experience of being alive; the course of human events and activities	life.n.02
68|2	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : the course of existence of an individual; the actions and events that occur in living	life.n.03
68|3	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : the condition of living or the state of being alive	animation.n.01
68|4	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : the period during which something is functional (as between birth and death)	life.n.05
68|5	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : the period between birth and the present time	life.n.06
68|6	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : the period from the present until death	life.n.07
68|7	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : a living person	life.n.08
68|8	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : animation and energy in action or expression	liveliness.n.02
68|9	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : living things collectively	life.n.10
68|10	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : the organic phenomenon that distinguishes living organisms from nonliving ones	life.n.11
68|11	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : an account of the series of events making up a person's life	biography.n.01
68|12	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : a motive for living	life.n.13
68|13	0	The same stereotypical wild faces that scream pro - life are the ones that support this kind of nonsense . Obviously when they say that everyone should have a chance to live , they only mean the unborn . Once they are born and out of the womb , their " life " is no longer a matter of concern . Pitiful . .	life : a prison term lasting as long as the prisoner lives	life_sentence.n.01
69|0	0	We do n't just in huge " swaths " of commerce and life , we demand it . But can be vile and grotesque repositories of filth and uncleanliness , and the sacred right of abortion envelopes its disgusting practitioners in a swath of deregulation . .	swaths : the space created by the swing of a scythe or the cut of a mowing machine	swath.n.01
69|1	0	We do n't just in huge " swaths " of commerce and life , we demand it . But can be vile and grotesque repositories of filth and uncleanliness , and the sacred right of abortion envelopes its disgusting practitioners in a swath of deregulation . .	swaths : a path or strip (as cut by one course of mowing)	swath.n.02
70|0	0	Personal opinion : I 'm actually in favour of life and instead of banning abortions , should n't women be given the resources they need to properly manage abortions ? Free birth incentives + basic income ? It greatly reduces " miscarriages " and actually gives the woman more time to think . .	miscarriages : failure of a plan	miscarriage.n.01
70|1	0	Personal opinion : I 'm actually in favour of life and instead of banning abortions , should n't women be given the resources they need to properly manage abortions ? Free birth incentives + basic income ? It greatly reduces " miscarriages " and actually gives the woman more time to think . .	miscarriages : a natural loss of the products of conception	spontaneous_abortion.n.01
71|0	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : a characteristic state or mode of living	life.n.01
71|1	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : the experience of being alive; the course of human events and activities	life.n.02
71|2	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : the course of existence of an individual; the actions and events that occur in living	life.n.03
71|3	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : the condition of living or the state of being alive	animation.n.01
71|4	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : the period during which something is functional (as between birth and death)	life.n.05
71|5	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : the period between birth and the present time	life.n.06
71|6	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : the period from the present until death	life.n.07
71|7	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : a living person	life.n.08
71|8	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : animation and energy in action or expression	liveliness.n.02
71|9	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : living things collectively	life.n.10
71|10	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : the organic phenomenon that distinguishes living organisms from nonliving ones	life.n.11
71|11	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : an account of the series of events making up a person's life	biography.n.01
71|12	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : a motive for living	life.n.13
71|13	0	Human " life " is worth protecting . ; ; ; ; ; ; ; ; ; ; ; ; ; .	life : a prison term lasting as long as the prisoner lives	life_sentence.n.01
72|0	0	" is taken from the lung tissue of a 3 month gestation female .. they induced labor using a " water " bag abortion to shorten the delivery time & amp ; prevent the death of the fetus to ensure live intact organs which were immediately sent to the labs .. " .	water : binary compound that occurs at room temperature as a clear colorless odorless tasteless liquid; freezes into ice below 0 degrees centigrade and boils above 100 degrees centigrade; widely used as a solvent	water.n.01
72|1	0	" is taken from the lung tissue of a 3 month gestation female .. they induced labor using a " water " bag abortion to shorten the delivery time & amp ; prevent the death of the fetus to ensure live intact organs which were immediately sent to the labs .. " .	water : the part of the earth's surface covered with water (such as a river or lake or ocean)	body_of_water.n.01
72|2	0	" is taken from the lung tissue of a 3 month gestation female .. they induced labor using a " water " bag abortion to shorten the delivery time & amp ; prevent the death of the fetus to ensure live intact organs which were immediately sent to the labs .. " .	water : once thought to be one of four elements composing the universe (Empedocles)	water.n.03
72|3	0	" is taken from the lung tissue of a 3 month gestation female .. they induced labor using a " water " bag abortion to shorten the delivery time & amp ; prevent the death of the fetus to ensure live intact organs which were immediately sent to the labs .. " .	water : a facility that provides a source of water	water_system.n.02
72|4	0	" is taken from the lung tissue of a 3 month gestation female .. they induced labor using a " water " bag abortion to shorten the delivery time & amp ; prevent the death of the fetus to ensure live intact organs which were immediately sent to the labs .. " .	water : liquid excretory product	urine.n.01
72|5	0	" is taken from the lung tissue of a 3 month gestation female .. they induced labor using a " water " bag abortion to shorten the delivery time & amp ; prevent the death of the fetus to ensure live intact organs which were immediately sent to the labs .. " .	water : a liquid necessary for the life of most animals and plants	water.n.06
72|6	0	" is taken from the lung tissue of a 3 month gestation female .. they induced labor using a " water " bag abortion to shorten the delivery time & amp ; prevent the death of the fetus to ensure live intact organs which were immediately sent to the labs .. " .	water : supply with water, as with channels or ditches or streams	water.v.01
72|7	0	" is taken from the lung tissue of a 3 month gestation female .. they induced labor using a " water " bag abortion to shorten the delivery time & amp ; prevent the death of the fetus to ensure live intact organs which were immediately sent to the labs .. " .	water : provide with water	water.v.02
72|8	0	" is taken from the lung tissue of a 3 month gestation female .. they induced labor using a " water " bag abortion to shorten the delivery time & amp ; prevent the death of the fetus to ensure live intact organs which were immediately sent to the labs .. " .	water : secrete or form water, as tears or saliva	water.v.03
72|9	0	" is taken from the lung tissue of a 3 month gestation female .. they induced labor using a " water " bag abortion to shorten the delivery time & amp ; prevent the death of the fetus to ensure live intact organs which were immediately sent to the labs .. " .	water : fill with tears	water.v.04
73|0	0	Over the past few decades , there has been great success in obtaining " women " 's right to abortion , and nearly 50 countries have liberalized their abortion laws . .	women : an adult female person (as opposed to a man)	woman.n.01
73|1	0	Over the past few decades , there has been great success in obtaining " women " 's right to abortion , and nearly 50 countries have liberalized their abortion laws . .	women : a female person who plays a significant role (wife or mistress or girlfriend) in the life of a particular man	woman.n.02
73|2	0	Over the past few decades , there has been great success in obtaining " women " 's right to abortion , and nearly 50 countries have liberalized their abortion laws . .	women : a human female employed to do housework	charwoman.n.01
73|3	0	Over the past few decades , there has been great success in obtaining " women " 's right to abortion , and nearly 50 countries have liberalized their abortion laws . .	women : women as a class	womanhood.n.02
74|0	0	She says they care about the children , until the " child " gets pregnant , then no longer . Teen pregnancy is life threatening and can permanently alter your bone structure . It 's dangerous and traumatizing yet they do n't care . .	child : a young person of either sex	child.n.01
74|1	0	She says they care about the children , until the " child " gets pregnant , then no longer . Teen pregnancy is life threatening and can permanently alter your bone structure . It 's dangerous and traumatizing yet they do n't care . .	child : a human offspring (son or daughter) of any age	child.n.02
74|2	0	She says they care about the children , until the " child " gets pregnant , then no longer . Teen pregnancy is life threatening and can permanently alter your bone structure . It 's dangerous and traumatizing yet they do n't care . .	child : an immature childish person	child.n.03
74|3	0	She says they care about the children , until the " child " gets pregnant , then no longer . Teen pregnancy is life threatening and can permanently alter your bone structure . It 's dangerous and traumatizing yet they do n't care . .	child : a member of a clan or tribe	child.n.04
75|0	0	" Abortion " is a blood sacrifice thought of the force of the left that has accumulated since Roe passed against Wade . The wicked need the blood of his servants . I 've always done , and I will . These children are innocent and a sacred life sacrificed for evil . .	Abortion : termination of pregnancy	abortion.n.01
75|1	0	" Abortion " is a blood sacrifice thought of the force of the left that has accumulated since Roe passed against Wade . The wicked need the blood of his servants . I 've always done , and I will . These children are innocent and a sacred life sacrificed for evil . .	Abortion : failure of a plan	miscarriage.n.01
76|0	0	Her Abortion Allowed Her to Control her Own " Destiny " .	Destiny : an event (or a course of events) that will inevitably happen in the future	destiny.n.01
76|1	0	Her Abortion Allowed Her to Control her Own " Destiny " .	Destiny : the ultimate agency regarded as predetermining the course of events (often personified as a woman)	destiny.n.02
76|2	0	Her Abortion Allowed Her to Control her Own " Destiny " .	Destiny : your overall circumstances or condition in life (including everything that happens to you)	fortune.n.04
77|0	0	Abortion is violence against preborn babies , women , and " families " . We can do better than abortion . The pro - life movement will always stand with families ! .	families : a social unit living together	family.n.01
77|1	0	Abortion is violence against preborn babies , women , and " families " . We can do better than abortion . The pro - life movement will always stand with families ! .	families : primary social group; parents and children	family.n.02
77|2	0	Abortion is violence against preborn babies , women , and " families " . We can do better than abortion . The pro - life movement will always stand with families ! .	families : a collection of things sharing a common attribute	class.n.01
77|3	0	Abortion is violence against preborn babies , women , and " families " . We can do better than abortion . The pro - life movement will always stand with families ! .	families : people descended from a common ancestor	family.n.04
77|4	0	Abortion is violence against preborn babies , women , and " families " . We can do better than abortion . The pro - life movement will always stand with families ! .	families : a person having kinship with another or others	kin.n.01
77|5	0	Abortion is violence against preborn babies , women , and " families " . We can do better than abortion . The pro - life movement will always stand with families ! .	families : (biology) a taxonomic group containing one or more genera	family.n.06
77|6	0	Abortion is violence against preborn babies , women , and " families " . We can do better than abortion . The pro - life movement will always stand with families ! .	families : a loose affiliation of gangsters in charge of organized criminal activities	syndicate.n.01
77|7	0	Abortion is violence against preborn babies , women , and " families " . We can do better than abortion . The pro - life movement will always stand with families ! .	families : an association of people who share common beliefs or activities	family.n.08
78|0	0	" Abortion is the ultimate exploitation of " women " . " -Alice Paul .	women : an adult female person (as opposed to a man)	woman.n.01
78|1	0	" Abortion is the ultimate exploitation of " women " . " -Alice Paul .	women : a female person who plays a significant role (wife or mistress or girlfriend) in the life of a particular man	woman.n.02
78|2	0	" Abortion is the ultimate exploitation of " women " . " -Alice Paul .	women : a human female employed to do housework	charwoman.n.01
78|3	0	" Abortion is the ultimate exploitation of " women " . " -Alice Paul .	women : women as a class	womanhood.n.02
79|0	0	There is not a more urgent social issue than " abortion " , the killing of innocent children . ; ; ; ; ; ; ; ; ; ; .	abortion : termination of pregnancy	abortion.n.01
79|1	0	There is not a more urgent social issue than " abortion " , the killing of innocent children . ; ; ; ; ; ; ; ; ; ; .	abortion : failure of a plan	miscarriage.n.01
80|0	0	Abortion must be seen as evil especially when it has to do with termination of an already formed fetus , aborting a fetus is the same as persecuting an innocent being . Would you have been on this " earth " if you were aborted ? ! .	earth : the 3rd planet from the sun; the planet we live on	earth.n.01
80|1	0	Abortion must be seen as evil especially when it has to do with termination of an already formed fetus , aborting a fetus is the same as persecuting an innocent being . Would you have been on this " earth " if you were aborted ? ! .	earth : the loose soft material that makes up a large part of the land surface	earth.n.02
80|2	0	Abortion must be seen as evil especially when it has to do with termination of an already formed fetus , aborting a fetus is the same as persecuting an innocent being . Would you have been on this " earth " if you were aborted ? ! .	earth : the solid part of the earth's surface	land.n.04
80|3	0	Abortion must be seen as evil especially when it has to do with termination of an already formed fetus , aborting a fetus is the same as persecuting an innocent being . Would you have been on this " earth " if you were aborted ? ! .	earth : the abode of mortals (as contrasted with Heaven or Hell)	earth.n.04
80|4	0	Abortion must be seen as evil especially when it has to do with termination of an already formed fetus , aborting a fetus is the same as persecuting an innocent being . Would you have been on this " earth " if you were aborted ? ! .	earth : once thought to be one of four elements composing the universe (Empedocles)	earth.n.05
80|5	0	Abortion must be seen as evil especially when it has to do with termination of an already formed fetus , aborting a fetus is the same as persecuting an innocent being . Would you have been on this " earth " if you were aborted ? ! .	earth : the concerns of this life as distinguished from heaven and the afterlife	worldly_concern.n.01
80|6	0	Abortion must be seen as evil especially when it has to do with termination of an already formed fetus , aborting a fetus is the same as persecuting an innocent being . Would you have been on this " earth " if you were aborted ? ! .	earth : a connection between an electrical device and a large conducting body, such as the earth (which is taken to be at zero voltage)	ground.n.09
80|7	0	Abortion must be seen as evil especially when it has to do with termination of an already formed fetus , aborting a fetus is the same as persecuting an innocent being . Would you have been on this " earth " if you were aborted ? ! .	earth : hide in the earth like a hunted animal	earth.v.01
80|8	0	Abortion must be seen as evil especially when it has to do with termination of an already formed fetus , aborting a fetus is the same as persecuting an innocent being . Would you have been on this " earth " if you were aborted ? ! .	earth : connect to the earth	earth.v.02
81|0	0	DENIAL OF DR . FORD 'S " WITNESSES " OF HER ACCUSATIONS IS NOT ENOUGH FOR THE SENATE DEMOCRATS WHY ? BECAUSE THIS IS ABOUT ROE V. WADE 60 MILLION US CITIZEN DEAD BABIES ARE NOT ENOUGH FOR DEMS THEY WILL NOT BE HAPPY TILL ALL WHITE AND RED PEOPLE ARE REMOVED FROM THE FACE OF THE EARTH .	WITNESSES : someone who sees an event and reports what happened	witness.n.01
81|1	0	DENIAL OF DR . FORD 'S " WITNESSES " OF HER ACCUSATIONS IS NOT ENOUGH FOR THE SENATE DEMOCRATS WHY ? BECAUSE THIS IS ABOUT ROE V. WADE 60 MILLION US CITIZEN DEAD BABIES ARE NOT ENOUGH FOR DEMS THEY WILL NOT BE HAPPY TILL ALL WHITE AND RED PEOPLE ARE REMOVED FROM THE FACE OF THE EARTH .	WITNESSES : a close observer; someone who looks at something (such as an exhibition of some kind)	spectator.n.01
81|2	0	DENIAL OF DR . FORD 'S " WITNESSES " OF HER ACCUSATIONS IS NOT ENOUGH FOR THE SENATE DEMOCRATS WHY ? BECAUSE THIS IS ABOUT ROE V. WADE 60 MILLION US CITIZEN DEAD BABIES ARE NOT ENOUGH FOR DEMS THEY WILL NOT BE HAPPY TILL ALL WHITE AND RED PEOPLE ARE REMOVED FROM THE FACE OF THE EARTH .	WITNESSES : testimony by word or deed to your religious faith	witness.n.03
81|3	0	DENIAL OF DR . FORD 'S " WITNESSES " OF HER ACCUSATIONS IS NOT ENOUGH FOR THE SENATE DEMOCRATS WHY ? BECAUSE THIS IS ABOUT ROE V. WADE 60 MILLION US CITIZEN DEAD BABIES ARE NOT ENOUGH FOR DEMS THEY WILL NOT BE HAPPY TILL ALL WHITE AND RED PEOPLE ARE REMOVED FROM THE FACE OF THE EARTH .	WITNESSES : (law) a person who attests to the genuineness of a document or signature by adding their own signature	witness.n.04
81|4	0	DENIAL OF DR . FORD 'S " WITNESSES " OF HER ACCUSATIONS IS NOT ENOUGH FOR THE SENATE DEMOCRATS WHY ? BECAUSE THIS IS ABOUT ROE V. WADE 60 MILLION US CITIZEN DEAD BABIES ARE NOT ENOUGH FOR DEMS THEY WILL NOT BE HAPPY TILL ALL WHITE AND RED PEOPLE ARE REMOVED FROM THE FACE OF THE EARTH .	WITNESSES : (law) a person who testifies under oath in a court of law	witness.n.05
