tweet_id,tweet_url,tweet_text,stance,persuasiveness,split
1363118710840459269,https://t.co/t56oB3m8Gt,"Safe, legal abortion, access to full reproductive health care and freedom from sexual violence and forced labor are all part of the fight for #SocialJustice on @UN World Social Justice Day. Join the fight! https://t.co/t56oB3m8Gt https://t.co/1NzR3JsZ2w",support,no,train
1238147866041950210,https://t.co/6PMaxluYeT,"Being pro-life means recognizing the needs of both mother and child and supporting them both with love, resources, and relationship. Together, we can end abortion by offering help and hope to women facing unplanned pregnancies so they feel empowered to choose life. https://t.co/6PMaxluYeT",oppose,no,train
1351584272730124288,https://t.co/4X1wgZaALC,"The language @wweek uses in it's headline borrows a false phrasing from anti-abortion groups. 😡 ""late term abortion"" is medically false. This facility provided abortions later in pregnancy, filling a vital need in a community that purports to support the health of women. https://t.co/4X1wgZaALC",support,no,train
1022571019423416320,https://t.co/xNCafNArHW,"“Woman Pregnant With Twins Takes Abortion Pill, Pro-Life Doctor Saves Them Before They Die”
 https://t.co/xNCafNArHW https://t.co/n4i0DY5PcH",oppose,no,train
1192064654421512192,https://t.co/QwhgpimBSF,"Hypocrisy - San Francisco calls Ohio a bad state because it requires women be informed before they have an abortion. Yet, the city does business with China, the country that forces women to have abortions. #ProLife https://t.co/QwhgpimBSF https://t.co/AYaW6jZYvh",oppose,no,train
1165231049259061249,https://t.co/yPqYRqxwLE,"Laminaria sticks do not result in the termination of a fetus. They’re only used to help prepare your body for the #abortionprocedure. However, due to the dilation of your cervix, they may increase your risk for miscarriage or other complications... https://t.co/yPqYRqxwLE https://t.co/TOo13T7B1k",oppose,no,train
1270459545635168257,https://t.co/yQI0OK4lzI,"I am honored to have earned the endorsement of @SBAList! 

“Protecting life is a deeply personal commitment for Renee. She knows firsthand that adoption is a loving and lifesaving option, that pro-life is pro-woman, and that every child has inherent potential and... https://t.co/yQI0OK4lzI",oppose,no,train
1132763091588882432,https://t.co/WOJAmSWThh,Men cause 100% of abortions. They cause children to end up in foster care. #Ejaculation #StopTheBans #MenCauseAbortions @PPact #prochoice #ProLife #ImpeachDonaldTrump #ImpeachTrump #ImpeachmentHearings https://t.co/WOJAmSWThh,support,no,train
1081906833831251968,https://t.co/JLTNrvKErC,"The miracle of God allowing seed to grow in the ground, of allowing a fetus to grow in a womb is the Lord’s power to do anything he wants https://t.co/JLTNrvKErC",oppose,no,train
1212079398536597507,https://t.co/shwxfJfmAP,"Banning abortion doesn’t result in more children being born, in happy families being made, or women being “happy” they were forced into pregnancy. It results in women dying, children being abandoned, and lives being ruined. #prolife #prochoice https://t.co/shwxfJfmAP",support,yes,train
1121105495660609537,https://t.co/PeJpMZ2R1z,Abortion Stops A Beating Heart!  #WednesdayWisdom #abortion #prolife #maga https://t.co/PeJpMZ2R1z,oppose,no,train
1165816501108187136,https://t.co/KGEDROTTiu,We are sacrificing children because society has told us that they are an inconvenience. What a shame? #ProLife #babies #prolifegen👣👣 https://t.co/KGEDROTTiu,oppose,yes,train
1279148089933250562,https://t.co/IReO0RAQYb,Debunk the myth that abortion is safe. Abortion by definition can never be safe. Pro-Life is a Woman’s Right to Life. https://t.co/IReO0RAQYb,oppose,no,train
1258909664474955776,https://t.co/zMp65K0jLr,We are the pro-life generation and we are ready to abolish abortion! https://t.co/zMp65K0jLr,oppose,no,train
1168887794430816256,https://t.co/IP54wYHJKr,#TuesdayThoughts Did you know? Abortion in the U.S. has has killed more than 10 TIMES AS MANY HUMAN BEINGS as the nazis killed in the holocaust!! #AbortionHolocaust  #EndAbortion #Prolife #babiesrightsarehumanrights https://t.co/IP54wYHJKr,oppose,no,train
1187052832924585984,https://t.co/KTk4babXAU,"""It places the blame on the person who’s had an abortion, as if they just did something wrong to need one” Abortion isn't a shameful decision and we must not let even our #ProChoice politicians treat it that way! https://t.co/KTk4babXAU https://t.co/Pik6cMxVq2",support,yes,train
1198968718186942464,https://t.co/fyEvBtvQdB,"Conceived in rape and nearly aborted, the law saved my life and I used my legal skills to try to save others:
Photo on the right is in 1995 when I opened my own family law practice, 8 months after becoming an attorney in November 94. I started #prolife speaking in December 94. https://t.co/fyEvBtvQdB",oppose,yes,train
1045313183131418624,https://t.co/n35003ht56,"The ULTIMATE #PayBack against the #Democrats' shenanigans that Judge #BrettKavanaugh can do if he gets confirmed is to OVER-TURN the case Roe v. Wade.

What he'll have gone through in torment is worth the Lives SAVED when #Abortion becomes ILLEGAL !!!

#RoeVWade
#Kavanaugh https://t.co/n35003ht56",oppose,no,train
1234569351396806657,https://t.co/RyxMvntwBU,"The pro-life generation is energized to abolish abortion.

They are ready to work every day to make abortion illegal and unthinkable! https://t.co/RyxMvntwBU",oppose,no,train
1174461268574519296,https://t.co/SQN0kDQ3lF,"Thank you @SenatorTimScott for such an impassioned defense of children on @marthamaccallum just now. “Let’s not fight about infanticide.” Certainly, the left &amp; right can agree that it’s barbaric and unacceptable: 2k fetus corpses in an abortion doctor’s house. #ProLife https://t.co/SQN0kDQ3lF",oppose,no,train
1257508753542393856,https://t.co/j8xw1W4di8,"At Dr Jumbe abortion Center we offer pain free, safe, quick and affordable services with a bonus of womb cleaning after the abortion process. Simply contact or WhatsApp 0n +27656911771 https://t.co/j8xw1W4di8",support,no,train
1167434551402094592,https://t.co/9Gb7fmj5jy,The traditional tools in the pro-life movement – political advocacy and material support for pregnant women – are necessary and important. But the long-term transformational power of discipleship is irreplaceable if we are to truly “end abortion.” https://t.co/9Gb7fmj5jy https://t.co/1NLeIuEcbR,oppose,no,train
1063833987079122946,https://t.co/iwd5iPfhaL,"Abortion is Murder: Pro-life activists content that abortion kills the embryo which is the initial stage of human dvt; It converts the woman from a future mother to ""mother of the late"" hence stigmatizing forever. @EzekielMutua @MOH_Kenya @SicilyKariuki #MarieStopesAbortionsBan https://t.co/iwd5iPfhaL",oppose,yes,train
1062345209877618690,https://t.co/0yUya7oFIK,"The debate over abortion cannot be won only in the courtroom or the legislature. Abortion clinics are facing a new challenge, but this time it’s not from the pro-life movement. Mail order abortion pills could be a game changer. https://t.co/0yUya7oFIK https://t.co/QLDSzrKpj3",oppose,no,train
1278005606943723523,https://t.co/86f59ZVnoY,"US Bishops' Pro-Life #Archbishop says Supreme Court's Decision Continues ""Cruel Precedent"" and “Abortion violently ends the life of a child..."" FULL TEXT @USCCB
https://t.co/86f59ZVnoY https://t.co/KSHEOXtWTd",oppose,no,train
1227969942198222849,https://t.co/rI8R8JS6pf,Billboard Companies are Censoring Pro-Life Billboards Like This One: “Abortion Endangers Us” https://t.co/rI8R8JS6pf #HomePosts #Opinion via @LifeNewsHQ https://t.co/lXpWtGrR6N,oppose,no,train
1270242340204994565,https://t.co/HwW7cvDPxc,"Nakakainggit!
If only we also have leaders that are pro-life that they will also exhaust every way possible to prevent the spread rather than reacting only when it’s already there...stopping the community transmission NOW can save more lives...if only we have leaders like this😌 https://t.co/HwW7cvDPxc",oppose,yes,train
1285244191749136385,https://t.co/4aJO35IPxZ,"Meanwhile... 

These assholes aren’t “pro-life” as they send children back to school knowing they’ll end up getting their classmates, faculty and parents sick &amp; inevitably lead to the deaths of countless people. https://t.co/4aJO35IPxZ",support,no,train
1354036517216399360,https://t.co/ClOR21xBgQ,"Using the argument that the unborn child is not human one moment, but is human the next, as justification for abortion is scientifically flawed. The unborn child has always been human from the moment they were created; the moment of conception. 

#WeStandforLife #ChooseLife https://t.co/ClOR21xBgQ",oppose,no,train
1212901260195704834,https://t.co/wlkIgRdQ86,"One of the most disturbing things about the #prolife movement is that they would rather let a child die from pregnancy, than allow them abortion care to not only save their lives, but give them back their childhood. It’s alarming how many support child pregnancy. #prochoice https://t.co/wlkIgRdQ86",support,yes,train
1208070158461362177,https://t.co/TaycSOSBX8,"Did you know the abortion pill can be reversed?

If a woman has only taken the first pill, she can stop the effects with the help of a trained doctor.

Call 877-558-0333 to learn more.

#RU486 #abortion #Bound4LIFE #prolife https://t.co/TaycSOSBX8",oppose,no,train
1308794575700590593,https://t.co/VXDmrAg36I,"Chemical abortions are not safe. Here are the statistics to prove it.

#chemicalabortions #prolife #prolifegeneration #prochoice #prolifegen #humanrights #prolifefeminist #anglicansforlife #anglicans https://t.co/VXDmrAg36I",oppose,yes,train
1182864092437995520,https://t.co/L1WXIXQv5m,"Our bodies, our rights - but if LNP win power next election Bernie Bigot Finn has promised to attempt to take those rights away. Shameful to see how many state resources are going to protect the sexists! @DanielAndrewsMP shame on you! This legislation will kill people! #ProChoice https://t.co/L1WXIXQv5m",support,no,train
1023320371733381127,https://t.co/SRzEQmLQ5g,"“Abortion casts the unborn out of human communion... the essence of pro-life work is to cause the world to be put back together again... we will not tolerate any outcast members...”

-Dr. Monica Miller, author of “Abandoned” and “I Was a Stranger” and Red Rose Rescuer https://t.co/SRzEQmLQ5g",oppose,no,train
1360688451578953730,https://t.co/33b47RHOE2,Systematically assigning a code to something as evil as abortion diminishes the importance of human life. #RightToLife #ProLife https://t.co/33b47RHOE2,oppose,no,train
1210921786566561794,https://t.co/PVRSR4zuUs,"“A voice was heard in Ramah,
sobbing and loud lamentation;
Rachel weeping for her children...” Mt. 2:18

Since 1973, abortion has taken over 60 million innocent lives in the U.S.

No More!

Holy Family, guide us to victory #ProLife #FeastoftheHolyInnocents #Prayer #Fasting #JMJ https://t.co/PVRSR4zuUs",oppose,yes,train
1241019221066334208,https://t.co/4YCe0Fjx2M,"Abortion stops a beating heart, destroys a life, and ends a generation. We must act to protect future generations.

#Savethebabyhumans; #Endabortion; #Abortion; #Prolife; #mybodymychoice https://t.co/4YCe0Fjx2M",oppose,yes,train
1273655416107515904,https://t.co/BzrQP7DWX7,The @TNHouseReps  just passed arguably the best Pro-Life bill seen to date. I hope the @tnsenate will return to work &amp; pass the same version. Precious lives will be saved if we complete the passage of this law https://t.co/BzrQP7DWX7,oppose,no,train
1169719239206264832,https://t.co/E4ogZn0v0G,"Mother Teresa was right, the right to abortion has ultimately destroyed our societies. #prolife #UK https://t.co/E4ogZn0v0G",oppose,yes,train
1365374047295582214,https://t.co/1Uli9qD8sf,"We help give women the confidence to choose life, knowing they are supported and loved.

Through sidewalk counseling and promoting life-affirming options through Wisconsin's pregnancy resource centers, Pro-Life Wisconsin is saving lives. 

Get involved: https://t.co/1Uli9qD8sf https://t.co/CzpZa6zNQn",oppose,yes,train
1353002531383873538,https://t.co/HDfLFfvm6q,"If you’re claiming to be #prolife the @POTUS needs to hear your voice on this. Abortion is not healthcare. 

If you don’t believe me, Google the procedure. https://t.co/HDfLFfvm6q",oppose,yes,train
1052416455290101760,https://t.co/afknQlw0eT,Labor's abortion bill won't stop the pain for mothers in crisis. It will just make abortion more accessible. Coercion will be easier than ever. Offering options outside a clinic will be illegal. So sad. #qldpol #abortiondebateqld https://t.co/afknQlw0eT,oppose,no,train
1130649006307258369,https://t.co/7AZxFL3qZn,"Eugenics and abortion violate the Natural Law Right to Life. 

IS THIS THE FACE OF YOUR ENEMY?

#SayNoToEugenics #ProLife #PrayToEndAbortion #AbortionIsMurder #CreatedByGOD https://t.co/7AZxFL3qZn",oppose,yes,train
1353455054489935873,https://t.co/NDZk7H8Hlj,"A pure form of Satanism’s law of reversal, “Satanists say ‘Abortions save lives’ on billboard outside Houston” because serial murder apparently saves lives

https://t.co/NDZk7H8Hlj
#Abortion #Prolife #Prochoice #Plannedparenthood #Satanism #Satanictemple https://t.co/b6mMHxkRJs",oppose,no,train
1293637248060141573,https://t.co/g7ecUkMQiI,"Why do we call these Control Freaks 'Pro-Life""?
They are Pro-Suffering... https://t.co/g7ecUkMQiI",support,no,train
1055464903362916352,https://t.co/NuZK0zHKy7,"""When it comes to the life-or-death choice of abortion, parents should not be able to discriminate against children based on a protected status such as race, sex, or #DownSyndrome."" https://t.co/NuZK0zHKy7 #ProLife https://t.co/58U6fJiIbx",oppose,no,train
1117957051152502784,https://t.co/SlKF8b8T7P,"Roe v. Wade wasn’t the beginning of abortion in America — rather, it allowed people to access abortion legally and prevented people dying from unsafe, illegal abortions.

That's why we are taking AZ to court for harmful, unnecessary abortion restrictions: https://t.co/SlKF8b8T7P https://t.co/s5QimSZbEw",support,no,train
1177766210273972224,https://t.co/dIv8Er0I0y,"If your #prolife doesn't care about the planet that unborn kids will be born onto, you're doing it wrong!

#climatestrikeottawa 
#climatestrikecanada 
#GlobalClimateStrike 
#climatestrike #Ottawa
#climatego #EcoOtt 
#ClimateChange
#ClimateCrisis  #ClimateAction https://t.co/dIv8Er0I0y",support,no,train
1075239391017209857,https://t.co/jKZx8AADVJ,"There is No Gender Gap on Abortion, Women are Just as Pro-Life as Men https://t.co/jKZx8AADVJ #prolife #ProLifeWoman https://t.co/VIgC2SIium",oppose,no,train
1228157960150507520,https://t.co/zHGAYGIURR,LifeNews: Billboard Companies are Censoring Pro-Life Billboards Like This One: “Abortion Endangers Us” https://t.co/zHGAYGIURR https://t.co/DCeNDnUpgO,oppose,no,train
1180301663497785344,https://t.co/fTucx0Kv1c,Imagine if politicians used the ‘I’m personally pro-life but…” line for other social injustices? Abortion kills a human being. Do something to stop it! #Elxn43 #cndpoli https://t.co/fTucx0Kv1c,oppose,no,train
1185005367157280768,https://t.co/PWgR0UyCxU,Here in Kansas there is a great pregnancy center called Advice and Aid! They offer free medical help and stay with the families years afterwards! #anewkindofbrave #prolife #pregnancy #pregnancyhelp https://t.co/PWgR0UyCxU,oppose,no,train
1359923968619200520,https://t.co/t2TrHaJbrU,"Planned Parenthood Found a New Way to Profit off of Hurting Children and It Explains a Lot 
Planned Parenthood is widely known for ... https://t.co/t2TrHaJbrU https://t.co/JLxbfYxj1y",oppose,no,train
1205916504023273474,https://t.co/o5DSk6rbOZ,These people have lost their minds. They plan to harass women because they believe people should especially refrain from getting #abortions around #Christmas. I hope the women they harass have the energy to return the favor &amp; let them know what they think about them. #prolife https://t.co/o5DSk6rbOZ,oppose,no,train
1300787020944601088,https://t.co/B68U4jZ9Cq,"Abortion is wrong, Abortion is murder, yen yen yen. This is one of d end products of unwanted pregnancy. Kids with no good parental care will probably end up as a criminal, take it or leave it. One day, u'll be their victim, and u'll finally understand why abortion is not wrong. https://t.co/B68U4jZ9Cq",support,no,train
1351585845917184001,https://t.co/xnJeLTW6Gv,"Unsafe abortion is still killing tens of thousands of women around the world. Nearly all unsafe abortions (97%) are in developing countries. It remains one of the most neglected #SRH problems in the world today.
UNSAFE ABORTION KILLS!

Talk to us on 0800208585.
#ChoiceNotChance https://t.co/xnJeLTW6Gv",support,yes,train
1230552745490419712,https://t.co/CftbAzyOP8,Abortion is the greatest violation of human rights in our time.  #prolife https://t.co/CftbAzyOP8,oppose,yes,train
1226181394197401602,https://t.co/f642WKwSwo,The ACLJ has filed a critical amicus brief in support of a crucial pro-life law to defend innocent babies born with disabilities. Every child deserves a chance at life. Show your support for this law by signing our petition today.https://t.co/f642WKwSwo https://t.co/XNl6TzU75r,oppose,yes,train
1286397296532389888,https://t.co/HTCKEGm9Tx,"""Be Pro-Life rather than  Anti-Abortionist, 
having a positive outlook on life will result in you 
 achieving your goal with ease, than in chaos ."" #PstAngel
#MotivationalQuotes #fridaymorning #FridayThoughts #FridayMotivation #quotesoftheday #quotesdaily #TGIF https://t.co/HTCKEGm9Tx",oppose,no,train
1230540412449939458,https://t.co/vBPzi2TNWz,"For the doubters - nearly 1,000 mothers have successfully reversed their abortion choice. 

Denying the fact that abortion pill reversal works minimizes the fight these women endured to save their babies. 

Just another way #ProLife is #ProWoman. 
#APRSavesLives https://t.co/vBPzi2TNWz",oppose,yes,train
1299115331537993728,https://t.co/DF9eXMT7sk,"The ultrasound is one of the top life-saving breakthroughs in history.

In 1973 when Roe v. Wade was decided, there was no window to the womb.

But ultrasounds on our Instagram feed and on our fridges remind us that we were once there, and that they are our brothers and sisters. https://t.co/DF9eXMT7sk",oppose,no,train
1266788984799330304,https://t.co/tcJdho2F0q,The cervix is softened and becomes dilated over a period of hours with the use of #misoprostol and #laminaria. Drugs are administered which help the uterus to contract and expel the fetus... https://t.co/tcJdho2F0q https://t.co/jHu3SNF0BB,oppose,no,train
1039267861057814528,https://t.co/1hPltZ6Qf3,Abortion Activists Vandalize Pro-Life Lawmaker’s Home With Spray-Paint and Condoms: “Shut Up and Die” https://t.co/1hPltZ6Qf3 @cvpayne @LouDobbs @TuckerCarlson @IngrahamAngle @GrahamLedger @Liz_Wheeler https://t.co/mXQzlM2Ir3,oppose,no,train
1263251313053368329,https://t.co/o30C9rrjVA,"Some replies that women left on a @LauraKlassen14 Facebook post. The primary reason that any man or woman wants an abortion is selfishness. They care more about their own comfort than the life of their child.

#NotAVictim #ProChoice #ProLife #Life #ChooseLife https://t.co/o30C9rrjVA",oppose,no,train
1195455957322436608,https://t.co/tEvVZuOrsI,"Abortion bans are #Christofascism in practice.

Human Rights officials at the United Nations have called the GOP abortion policies ""extreme hate"" and ""torture"" of women.

WHY doesn't the US ""liberal"" news media cover the ""pro-life"" (shh 🤫 *forced-birth*) movement for what it is? https://t.co/tEvVZuOrsI",oppose,yes,train
1298092968142872578,https://t.co/qslmJSNenY,"Pontifical Academy for Life criticizes new Italian rules for using RU-486 to induce an #abortion is a sign that the government is moving away from its promise to help women and families facing an unplanned pregnancy.
Read more… https://t.co/qslmJSNenY #Italy #Rule https://t.co/pCOh3UYIxm",oppose,no,train
1027621912955023360,https://t.co/l0eFzilwfr,"RT AdvocatesTweets: RT UltraViolet: #DearSenators: Overturning Roe v. Wade will not make abortion go away, it will just make it unsafe. #StopKavanaugh https://t.co/l0eFzilwfr",support,no,train
1255148569763262471,https://t.co/xjIysE2LzF,"Every day is #NationalSuperheroDay when you know and work with abortion providers. They help people reach their dreams, reduce their fears, and, in many cases, save lives. We couldn't be prouder of them. #AbortionIsEssential #MyRightMyDecision https://t.co/xjIysE2LzF",support,no,train
1170888835338625026,https://t.co/MjhtxzU2I6,"Since 1973, they haven’t cared if babies are killed in the womb. They even murder babies after birth! #imadethismeme #prolife #iamprolife #abortionismurder #savethebabies #prolifeisprowomen #prolifeisprowoman #prolifeisproscience #studentsforlife #silentnomoreawareness #roevswade https://t.co/MjhtxzU2I6",oppose,no,train
1093210968253968385,https://t.co/vvKC3qFxnL,"The solution for abortion is very simple. ""If you don't like abortion, don't get one.""  Watch as we shake our bootys in this video:  Consolidated  ""Butyric Acid""  https://t.co/vvKC3qFxnL #DonaldTrump #GOP #religion #abortion #SOTU #SOTU2019 #prochoice #women #bootys #resist https://t.co/m2S0v8jrHN",support,no,train
1281418571223126018,https://t.co/ZFpzUrJvGQ,Abortion is Evil...#prolife https://t.co/ZFpzUrJvGQ,oppose,yes,train
1354864434733338627,https://t.co/yyocdGPERF,"The harmful #globalgagrule has been repealed! 

Safe and legal abortion care is a critical piece of comprehensive reproductive health care–and this action will save women's lives. https://t.co/yyocdGPERF",support,no,train
1038068554397089792,https://t.co/Ckgpa40dfB,Do you #KnowRoe? Pro-life laws can and do reduce the abortion rate:  https://t.co/Ckgpa40dfB https://t.co/fNFC4IbYpU,oppose,no,train
1189313991295852544,https://t.co/DoLZJaYWNT,"Legalised abortion leads to reduced homicide and theft rates.
#SmarterDiscourse #Abortion #ProChoice #ProLife #WomensRights #Politics
https://t.co/DoLZJaYWNT https://t.co/jJr6TTQjdm",support,yes,train
1237754302627811336,https://t.co/lMhjYQ71Mb,Choices about my body are #MyRightMyDecision. I stand with those at the Supreme Court TODAY as #SCOTUS hears a case that could shape the future of abortion access in the U.S. https://t.co/lMhjYQ71Mb,support,yes,train
1271613268927315968,https://t.co/UH95rUy6gt,"Pro-abortion feminists are suing a pro-life group for calling abortion ""murder.""

But the reality of abortion is that it KILLS BABIES!

https://t.co/UH95rUy6gt https://t.co/HbC7lglCWS",oppose,yes,train
1252752079505854464,https://t.co/pR2a46GxvK,"It’s the innocent people who will suffer because of their reckless, that I care about. I also saw young children with their parents at the protest. No masks. It was insane. 

They can never claim to be pro-life again &amp; expect me to take them seriously. https://t.co/pR2a46GxvK",support,no,train
1171519474970710016,https://t.co/32NVysMUgt,"There is no such thing as safe abortion. It is 100% unsafe for the baby and many reports from post abortive women on side effects prove its not very safe for the mother.⠀
⠀
Find out more about the physical and emotional side effects from abortion here https://t.co/32NVysMUgt https://t.co/9GFhkUjrRU",oppose,yes,train
1187669559798652929,https://t.co/zq3twt3ItV,"There was a time when #PlannedParenthood admitted that an abortion kills the life of a baby and is dangerous to the life of the mother.
#ProLife #FridayThoughts
That was before becoming a political organization that values profits over women’s lives
@SBAList 
 #FlashbackFriday https://t.co/zq3twt3ItV",oppose,no,train
1357469292917366786,https://t.co/mm0UTeeP3P,"Don't presume you know what other women have gone through.

It might shock the #prochoice to know, that pro-life women have had miscarriages too! The only difference? We acknowledge and respect the the sanctity of all life. https://t.co/mm0UTeeP3P",oppose,no,train
1354925419133333514,https://t.co/ZWboMW3Y86,The Sweet Tea Party believes that abortion SHOULD NOT be used as birth control. It is simply a last resort when the mother's life is in danger. #ProLife #forthemajority #vote https://t.co/ZWboMW3Y86,oppose,no,train
1283516577669722112,https://t.co/guXyVi2sFd,Being Pro-Life Could Cost You a Job https://t.co/guXyVi2sFd #prolife #abortion #culturewars #religiousfreedom https://t.co/MhA4lN0CJc,oppose,no,train
1047926598668881922,https://t.co/DqJftw0Rlo,"How is adoption #prolife? Adoption is a brave, loving, and life-giving decision that birth moms make to place their children in adoptive homes. We are so thankful for the families who choose to give their babies LIFE. #respectlifemonth https://t.co/DqJftw0Rlo",oppose,no,train
1200447549133524993,https://t.co/mcxfLBYVwB,"These “lawmakers” are the real criminals here.
They’re literally declaring a death sentence on women, for a situation they CANNOT Control.
It’s death, or face going to jail, along with their drs, for trying to save their lives.
Why aren’t #women included in #ProLife ?? #choice https://t.co/mcxfLBYVwB",support,yes,train
1352624647913820161,https://t.co/kadQjZht6p,"On this day in 1973, abortion was legalized by the U.S. Supreme Court. 48 years later, we're celebrating that abortion is still safe and legal.
#wewontgoback #roevwade #abortionrights #abortionaccess #reproductivejustice #prochoice #keepabortionlegal https://t.co/kadQjZht6p",support,no,train
1198299728796098560,https://t.co/HHAXz9jWUc,Happy National #AdoptionDay! Adoption is the loving option! ❤️ #Adopt #ProLife https://t.co/HHAXz9jWUc,oppose,yes,train
1050029966262382593,https://t.co/NENLm53g7s,Pope compares abortion to hiring a hit man to solve problems https://t.co/NENLm53g7s #KMOV https://t.co/Md4b4srqOv,oppose,yes,train
1245733350700126212,https://t.co/Z5YzG5yW5u,"“If abortion didn’t exist, unwanted kids will grow up in poverty, enter foster care &amp; have terrible lives.” TUNE IN tonight @7PM ⏰ to listen to our Adoption Education Director’s Pro-Life Story &amp; counter this common argument. https://t.co/Z5YzG5yW5u to watch! @sarazagorski 👣⚖️ https://t.co/0Y4O9HGwIy",oppose,no,train
1196752518489001985,https://t.co/1cYZTptiYF,"Interesting quote from @ohiolife about HB413, that would end abortion from the point of conception.  It seems they'd rather allow abortions before a baby is detectable by ultrasound and put lives in the hands of a MURDEROUS (lying) abortionist. https://t.co/1cYZTptiYF",oppose,yes,train
1204746651778375680,https://t.co/021pF97jdd,"I'm pro life, because I'm, pro, women. Pro, infant, fetus and pro man that is the other half. 
 And I'm fearless in protecting.
These lives are vital for human existence. Helplessness and dependency, brings out a fierceness that we were designed with. Be fearless~ https://t.co/021pF97jdd",oppose,yes,train
1300758629591781377,https://t.co/MJhPnuGrqN,"DID YOU KNOW!! If You Have Done An Abortion Before or Encourage Anyone To Do So, YOU ARE A MURDERER! (See Why) https://t.co/MJhPnuGrqN https://t.co/f5lqdSyf2D https://t.co/nlSzV4wwST",oppose,no,train
1289286378874839040,https://t.co/avvNdnlkSh,"Choice is beautiful, and everyone has a right to one. Happy #InternationalChildfreeDay! #ProChoice https://t.co/avvNdnlkSh",support,no,train
1039237536340631552,https://t.co/rqnm8uZi5v,Abortion Activists Vandalize Pro-Life Lawmaker’s Home With Spray-Paint and Condoms: “Shut Up and Die” https://t.co/rqnm8uZi5v #MondayMotivation #prolife https://t.co/8JX138sEzy,oppose,no,train
1234892571039719425,https://t.co/DlFueE6xN3,"The Real Challenges of Exercising the Right to an Abortion—and What You Can Do About It https://t.co/DlFueE6xN3 #abortionrights #prochoice #feminism
#feminist
#equality
#womenempowerment
#women
#activism
#love
#equal
#WomensRights
#female
#unity
#activist
#equalityforwomen https://t.co/yC7v64gQOG",support,no,train
1263411529891762178,https://t.co/FT7N8GO5Jo,"A high-risk pregnancy is one of greater risk to the mother or her fetus than an uncomplicated pregnancy. Pregnancy places additional physical and emotional stress on a woman’s body.
https://t.co/FT7N8GO5Jo https://t.co/ZBJHbmJ7wf",support,no,train
1208809596321771520,https://t.co/lWuzigfFKc,"Facing an unplanned pregnancy is never easy, but having the privilege of bringing a new life into the world is always worth it.  #Christmas #prolife https://t.co/lWuzigfFKc",oppose,yes,train
1077740279711567873,https://t.co/sr5jYMRYJJ,"""Since a 'fetus' can't survive on its own, it has no right to life!""

The problem?

Infants outside the womb can't survive on their own either.

We must care for the dependent, not kill them. https://t.co/sr5jYMRYJJ",oppose,no,train
1356257137417199619,https://t.co/sKPi2SBgKf,"At 23 weeks, an unborn baby can get scared in the womb. 

#babies #pregnancy https://t.co/sKPi2SBgKf",oppose,no,train
1162314259658891264,https://t.co/yoB7ZX7HFp,So many children are missing because of abortion  https://t.co/yoB7ZX7HFp #prolife #tcot https://t.co/clOu6RgvW6,oppose,no,train
1128796906203824128,https://t.co/EVKlP1xukp,"This picture that the pro-abortion crowd is tweeting acts like this result is a bad thing.

1. There's no such thing as a safe abortion
2. Less death will happen if we ban abortion.
3. Those who perform unsafe illegal abortions will go to jail
#AlabamaAbortionBan #ProLife https://t.co/EVKlP1xukp",oppose,no,train
1188162639030915077,https://t.co/qWIWpozzKS,"What Is A Christian?
God Created All Equal💥
This Means Each, and Every
One of Us, Has a Unique
Purpose in Life🌻

There is No Acceptable 
Reason To Justify The 
Killing of A Child...
Abortion Kills Children.
This Is Never Okay 💔
Vote Pro-Life, it Matters
🔴💓🔴💓🔴💓🔴💓🔴 https://t.co/qWIWpozzKS",oppose,yes,train
1355280726183317508,https://t.co/AUMQ85WjBb,Planned Parenthood and abortion ends human life through dismemberment. So there's no difference. #MarchForLife https://t.co/AUMQ85WjBb,oppose,no,train
1211653884021747712,https://t.co/sTg6wjLZFp,Beckie thinks abortion is murder. She blocked me instead of answering how we should punish women guilty of “abortion-murder.” ¯\_(ツ)_/¯ https://t.co/sTg6wjLZFp,support,no,train
1119968055189221376,https://t.co/WFJIalCC16,"I give them eternal life,  and they will never perish.  No one will snatch  them out of my hand.  John 10:28 Our Savior is Risen to give us life! #Prolife https://t.co/WFJIalCC16",oppose,yes,train
1200536212550946819,https://t.co/hWP5Pw0tJ4,The permanent scars left behind on a soul and mind of a woman who chooses abortion cannot be erased and cannot be relieved without the grace of knowing and following Jesus. #ProLife https://t.co/hWP5Pw0tJ4,oppose,no,train
1158438826928410631,https://t.co/93xEypHjyX,"Every day in abortion clinics in the U.S. thousands of children lose their lives. Why is this not breaking news every single day?

#ReachRescueRestore; #HumanCoalition; #Savethebabyhumans; #Endabortion; #Restorefamilies; #Abortion; #Valuelife; #Prolife; #Scripture https://t.co/93xEypHjyX",oppose,no,train
1230626358004527104,https://t.co/LXPnmBySTR,"Lizzie:”I believe in science. I believe climate change threatens every single life on this planet.”

Says woman who twists away from the BornAlive Survivors Protection Act. 
Because it’s ugly
Life threatened.

I believe in science.
Research proves a 20-week old fetus feels pain. https://t.co/LXPnmBySTR",oppose,no,train
1118945791249248257,https://t.co/64gHrL9uUx,"Opinion: The ""heartbeat bill"" in Ohio, making it impossible for women to get abortions after about 6 weeks of pregnancy, is unconstitutional and does not value the lives of women or their children post-pregnancy.
https://t.co/64gHrL9uUx https://t.co/Sb7Nuqlarw",support,no,train
